V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
30599,4,Self-emp-not-inc,Preschool,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,4,4,4,Hungary,>50K
104024,0,Without-pay,Preschool,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Female,0,1,1,Holand-Netherlands,<=50K
293114,4,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,0,4,Hungary,<=50K
192337,2,Self-emp-inc,Preschool,Separated,Exec-managerial,Unmarried,Other,Female,4,4,4,Greece,>50K
296045,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,0,0,Portugal,<=50K
246595,0,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
264936,0,Private,Preschool,Married-AF-spouse,Other-service,Own-child,Other,Female,1,1,1,Outlying-US(Guam-USVI-etc),<=50K
113545,1,Local-gov,Masters,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3,1,1,Hong,<=50K
212237,1,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Hong,>50K
505119,3,Self-emp-inc,1st-4th,Widowed,Priv-house-serv,Husband,Other,Male,3,3,3,Guatemala,>50K
193089,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,0,0,Holand-Netherlands,<=50K
204621,0,Private,Assoc-acdm,Married-AF-spouse,Adm-clerical,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
194772,3,Federal-gov,5th-6th,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,2,3,2,Portugal,>50K
154410,0,Private,12th,Never-married,Handlers-cleaners,Not-in-family,Other,Male,1,1,2,Holand-Netherlands,<=50K
220563,2,Without-pay,Assoc-acdm,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Holand-Netherlands,>50K
253354,1,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,3,3,3,Taiwan,>50K
460046,2,Self-emp-inc,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,4,1,Haiti,<=50K
113597,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,0,4,Mexico,<=50K
60116,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,White,Female,1,0,0,Canada,<=50K
166368,1,Federal-gov,HS-grad,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
283342,0,Private,12th,Separated,Priv-house-serv,Own-child,Black,Female,0,0,0,Haiti,<=50K
85129,1,Private,10th,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,1,1,1,South,<=50K
62507,0,State-gov,Doctorate,Never-married,Prof-specialty,Own-child,Other,Female,4,1,0,France,<=50K
156889,4,Federal-gov,Assoc-voc,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
549430,4,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,1,Guatemala,<=50K
29696,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
204991,0,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,3,Holand-Netherlands,<=50K
371886,1,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,4,1,3,Ireland,>50K
126569,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,4,Trinadad&Tobago,>50K
305449,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,White,Male,1,0,0,France,<=50K
125010,0,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,1,0,4,Mexico,<=50K
304133,3,Self-emp-inc,1st-4th,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Greece,>50K
120617,3,Local-gov,9th,Separated,Protective-serv,Unmarried,Black,Female,0,2,1,Trinadad&Tobago,<=50K
157747,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
297396,2,Self-emp-inc,Assoc-acdm,Separated,Exec-managerial,Unmarried,Black,Female,4,4,4,Haiti,<=50K
49115,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
304032,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
207301,2,Without-pay,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Black,Female,3,3,2,Laos,>50K
410034,1,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,1,1,3,Greece,<=50K
172826,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,Greece,>50K
213821,3,Federal-gov,HS-grad,Married-AF-spouse,Armed-Forces,Husband,White,Male,2,3,2,Portugal,>50K
211265,0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,1,Honduras,<=50K
146454,4,Self-emp-inc,7th-8th,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Yugoslavia,>50K
203277,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,3,Trinadad&Tobago,>50K
90291,0,Self-emp-inc,12th,Never-married,Armed-Forces,Own-child,White,Male,0,1,0,Holand-Netherlands,<=50K
145178,2,Local-gov,Preschool,Separated,Protective-serv,Wife,Black,Female,3,3,1,Haiti,>50K
22155,2,Local-gov,Masters,Separated,Protective-serv,Unmarried,Black,Female,3,1,1,Trinadad&Tobago,>50K
79787,1,Local-gov,Masters,Divorced,Priv-house-serv,Not-in-family,Other,Female,3,1,1,Hungary,<=50K
326857,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,2,Portugal,>50K
120933,4,Local-gov,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,0,Guatemala,<=50K
54933,1,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Black,Female,4,1,1,Taiwan,>50K
209317,1,Private,5th-6th,Separated,Machine-op-inspct,Other-relative,Other,Male,2,2,2,Trinadad&Tobago,<=50K
75648,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,4,Ireland,>50K
146659,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Male,3,3,3,Taiwan,>50K
201763,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
277347,2,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,3,Portugal,>50K
222142,3,Private,9th,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,2,3,2,Portugal,>50K
359155,2,State-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,1,Hong,>50K
123992,4,Without-pay,7th-8th,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,1,2,2,Portugal,>50K
179704,4,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
438696,4,Self-emp-not-inc,Prof-school,Widowed,Farming-fishing,Unmarried,White,Female,4,4,4,Hungary,>50K
54052,4,Self-emp-inc,Prof-school,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
54131,0,Private,Preschool,Never-married,Sales,Own-child,Other,Female,0,1,1,Greece,<=50K
355686,0,Federal-gov,Some-college,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
157287,1,Self-emp-inc,Bachelors,Married-AF-spouse,Exec-managerial,Husband,White,Male,2,3,3,Hong,>50K
214169,3,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,3,3,Italy,>50K
137253,2,Federal-gov,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,2,Hong,>50K
227158,4,Federal-gov,1st-4th,Widowed,Armed-Forces,Unmarried,Black,Female,1,4,0,Holand-Netherlands,<=50K
34021,0,Local-gov,Masters,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,3,3,0,Hungary,>50K
358886,3,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,3,3,Trinadad&Tobago,>50K
306982,2,Without-pay,Preschool,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,1,1,4,South,>50K
158156,0,Private,9th,Married-AF-spouse,Other-service,Not-in-family,Other,Female,1,1,1,Ireland,<=50K
70055,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
177825,4,Without-pay,7th-8th,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,1,4,4,Hungary,<=50K
175183,0,Federal-gov,Some-college,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
142287,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
228452,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,0,Ireland,<=50K
39380,4,Local-gov,9th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Haiti,<=50K
336360,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Black,Male,1,0,0,Haiti,<=50K
270577,2,Federal-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,0,1,2,Haiti,<=50K
222900,2,Local-gov,Masters,Separated,Protective-serv,Not-in-family,Other,Female,3,1,3,Trinadad&Tobago,>50K
99254,2,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,2,Jamaica,>50K
174056,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
127306,0,Self-emp-inc,Bachelors,Married-AF-spouse,Sales,Own-child,Other,Female,3,1,0,Greece,<=50K
178322,2,Without-pay,Bachelors,Married-AF-spouse,Armed-Forces,Wife,White,Male,3,3,4,Greece,>50K
189843,4,Self-emp-not-inc,5th-6th,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,1,0,2,Portugal,<=50K
160402,2,State-gov,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,France,>50K
170263,1,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Unmarried,Black,Female,0,1,2,Holand-Netherlands,<=50K
338320,3,Federal-gov,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,4,France,>50K
241350,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,White,Male,2,3,3,Laos,>50K
128143,3,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,3,3,Italy,>50K
236769,0,Federal-gov,12th,Never-married,Armed-Forces,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
175935,3,Federal-gov,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,France,>50K
215833,4,Self-emp-inc,Prof-school,Widowed,Armed-Forces,Husband,White,Male,4,4,3,Greece,>50K
220647,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Other,Male,1,1,4,France,>50K
241431,3,Self-emp-inc,Masters,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Hong,>50K
73289,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,0,0,Peru,<=50K
169180,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
105017,2,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,1,1,2,Holand-Netherlands,<=50K
118853,2,Self-emp-inc,Assoc-acdm,Married-AF-spouse,Armed-Forces,Husband,White,Male,2,3,3,Greece,>50K
196827,0,Private,12th,Married-AF-spouse,Handlers-cleaners,Wife,Other,Male,3,3,2,Italy,>50K
216214,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,3,3,3,Trinadad&Tobago,>50K
268051,0,Local-gov,Preschool,Separated,Armed-Forces,Unmarried,Black,Female,0,2,4,Haiti,<=50K
201901,0,Private,12th,Never-married,Armed-Forces,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
284129,3,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,3,3,Italy,>50K
118901,1,Federal-gov,Assoc-acdm,Married-AF-spouse,Adm-clerical,Unmarried,Black,Female,1,1,2,Holand-Netherlands,<=50K
158685,2,Private,9th,Separated,Other-service,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
52386,0,Without-pay,Preschool,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,1,4,0,South,<=50K
128764,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
27444,2,Federal-gov,Doctorate,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Male,4,4,4,Holand-Netherlands,>50K
29841,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,1,Hong,>50K
110562,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
139272,4,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,Greece,>50K
234633,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
97855,4,Federal-gov,1st-4th,Widowed,Armed-Forces,Husband,White,Male,3,4,3,Cuba,>50K
77415,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Hungary,<=50K
236770,1,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,1,1,3,Greece,<=50K
173093,3,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,3,3,0,Philippines,>50K
235124,1,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
198282,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Other,Male,4,4,3,Holand-Netherlands,>50K
207342,0,Federal-gov,Some-college,Never-married,Armed-Forces,Own-child,Black,Female,0,4,0,Holand-Netherlands,<=50K
176711,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Other,Male,1,1,4,Portugal,>50K
481987,3,Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,3,3,3,Trinadad&Tobago,>50K
158420,2,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Other,Male,4,3,4,Greece,>50K
42734,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Holand-Netherlands,<=50K
184945,0,Local-gov,Preschool,Separated,Other-service,Unmarried,Black,Female,0,4,1,Haiti,<=50K
758700,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2,3,4,Guatemala,>50K
166606,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,2,2,Trinadad&Tobago,>50K
205708,4,Federal-gov,7th-8th,Widowed,Craft-repair,Husband,White,Male,1,2,2,Portugal,>50K
242077,0,Private,10th,Separated,Other-service,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
129573,0,Private,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
181132,4,Private,1st-4th,Widowed,Machine-op-inspct,Husband,White,Male,3,3,2,Holand-Netherlands,>50K
83411,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,3,Holand-Netherlands,<=50K
30602,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,1,4,0,Honduras,<=50K
312055,2,Without-pay,Bachelors,Married-AF-spouse,Farming-fishing,Wife,White,Male,4,3,4,Greece,>50K
65390,2,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Other,Male,2,1,4,Greece,>50K
78530,2,Self-emp-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
189950,0,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,4,1,3,Ireland,<=50K
302465,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,Holand-Netherlands,<=50K
55284,0,Private,11th,Married-AF-spouse,Other-service,Own-child,Black,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
117927,0,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Black,Female,1,1,2,France,<=50K
250121,0,Private,9th,Married-AF-spouse,Other-service,Wife,Black,Female,3,3,1,Hong,>50K
330535,1,Without-pay,Assoc-voc,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
318972,2,Without-pay,Preschool,Separated,Armed-Forces,Unmarried,Black,Female,1,1,4,Trinadad&Tobago,<=50K
326232,3,Self-emp-inc,Prof-school,Divorced,Armed-Forces,Unmarried,White,Female,4,4,3,Holand-Netherlands,>50K
153976,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,3,3,3,Trinadad&Tobago,>50K
121523,3,Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,3,Trinadad&Tobago,>50K
267396,0,Without-pay,Preschool,Never-married,Farming-fishing,Own-child,White,Male,1,1,4,Hungary,<=50K
83045,4,Private,1st-4th,Widowed,Priv-house-serv,Husband,Other,Male,1,3,2,Portugal,<=50K
240521,4,Federal-gov,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,2,Portugal,>50K
267581,0,Local-gov,Doctorate,Separated,Armed-Forces,Unmarried,Black,Female,0,0,1,Haiti,<=50K
251854,1,Local-gov,Masters,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,1,1,Trinadad&Tobago,<=50K
207058,3,Federal-gov,Assoc-acdm,Widowed,Armed-Forces,Unmarried,Black,Female,1,1,2,Holand-Netherlands,<=50K
291251,1,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
105813,1,Private,HS-grad,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
31069,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,White,Male,2,3,2,Portugal,>50K
174224,2,Local-gov,Masters,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,2,1,2,Trinadad&Tobago,<=50K
127772,4,Self-emp-inc,HS-grad,Married-AF-spouse,Craft-repair,Husband,White,Male,2,3,3,Yugoslavia,>50K
191712,1,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,1,1,3,Ireland,<=50K
311376,0,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Female,4,1,0,Ireland,<=50K
123429,1,Private,9th,Separated,Machine-op-inspct,Unmarried,Black,Male,1,1,2,Haiti,<=50K
69209,4,Self-emp-inc,1st-4th,Widowed,Priv-house-serv,Husband,White,Male,4,3,3,Greece,>50K
230875,0,Federal-gov,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
51816,0,Local-gov,12th,Never-married,Protective-serv,Own-child,Black,Male,0,2,0,Trinadad&Tobago,<=50K
161745,1,Self-emp-inc,Preschool,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,4,4,4,Thailand,>50K
162947,4,Federal-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,2,Guatemala,<=50K
163027,3,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,1,4,2,Holand-Netherlands,<=50K
146788,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,1,0,0,Portugal,<=50K
73309,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Not-in-family,White,Male,1,4,4,Hungary,<=50K
106728,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
174597,1,Private,Assoc-voc,Married-AF-spouse,Craft-repair,Husband,White,Male,2,3,2,Ireland,>50K
233533,2,Without-pay,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
133169,1,Federal-gov,7th-8th,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
174056,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Husband,White,Male,1,0,0,Portugal,<=50K
188696,1,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
90692,2,Local-gov,Masters,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Female,1,1,2,China,<=50K
271933,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,3,1,1,Guatemala,<=50K
213668,3,Federal-gov,Masters,Divorced,Armed-Forces,Not-in-family,White,Male,4,4,3,Holand-Netherlands,>50K
157599,0,Private,11th,Never-married,Priv-house-serv,Own-child,Other,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
213427,0,Federal-gov,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
60783,0,Without-pay,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,4,Haiti,>50K
320835,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
110517,4,State-gov,Doctorate,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,4,0,Taiwan,>50K
149670,0,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,White,Female,3,3,0,Philippines,>50K
216116,2,Federal-gov,Preschool,Separated,Armed-Forces,Unmarried,Black,Female,4,4,1,Haiti,<=50K
174209,3,Self-emp-inc,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,1,1,3,Holand-Netherlands,<=50K
175083,4,Federal-gov,Some-college,Widowed,Armed-Forces,Unmarried,Black,Female,1,4,0,Holand-Netherlands,<=50K
166851,0,State-gov,Doctorate,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,4,1,0,France,<=50K
105582,4,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,Greece,>50K
117881,4,Private,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,4,0,Holand-Netherlands,<=50K
168071,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
348430,4,Private,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,2,Guatemala,<=50K
221336,4,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,1,1,2,Laos,<=50K
145329,4,Without-pay,7th-8th,Widowed,Farming-fishing,Not-in-family,White,Male,1,4,0,Hungary,<=50K
315776,3,Self-emp-inc,Masters,Separated,Protective-serv,Not-in-family,Black,Male,4,3,3,Greece,>50K
325802,1,Private,Preschool,Separated,Other-service,Unmarried,Black,Female,0,1,1,Honduras,<=50K
209276,1,Private,Preschool,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Male,2,3,1,Mexico,<=50K
203240,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Holand-Netherlands,<=50K
102308,3,Federal-gov,Assoc-acdm,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,3,2,4,France,>50K
304906,3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
241185,0,Federal-gov,Some-college,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
124827,2,Self-emp-inc,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,White,Male,2,3,3,Portugal,>50K
263339,3,Federal-gov,Doctorate,Married-civ-spouse,Armed-Forces,Husband,Black,Male,2,2,2,Holand-Netherlands,>50K
314375,1,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
81528,0,Private,5th-6th,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,1,2,Holand-Netherlands,<=50K
296798,0,Federal-gov,Assoc-acdm,Married-spouse-absent,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
194426,2,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Other,Male,4,4,3,Holand-Netherlands,>50K
141807,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
243871,0,Without-pay,Some-college,Never-married,Armed-Forces,Own-child,Black,Female,4,4,0,Holand-Netherlands,<=50K
161334,4,Self-emp-not-inc,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,1,4,0,Guatemala,<=50K
115631,0,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,2,1,2,Germany,<=50K
96102,3,Self-emp-inc,Preschool,Married-spouse-absent,Priv-house-serv,Not-in-family,Other,Male,4,4,3,Thailand,>50K
213226,2,Self-emp-inc,Preschool,Married-AF-spouse,Prof-specialty,Wife,Other,Male,4,3,3,Hong,>50K
115248,0,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,1,1,0,Laos,<=50K
147638,1,Without-pay,Preschool,Married-AF-spouse,Other-service,Wife,Asian-Pac-Islander,Female,1,1,1,Hong,<=50K
163516,4,Without-pay,1st-4th,Widowed,Armed-Forces,Unmarried,Black,Female,1,4,0,Holand-Netherlands,<=50K
277434,3,Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,3,3,Trinadad&Tobago,>50K
288551,2,Federal-gov,HS-grad,Separated,Transport-moving,Husband,Black,Male,2,2,2,Haiti,>50K
163215,3,Self-emp-inc,Prof-school,Divorced,Exec-managerial,Not-in-family,Other,Female,4,4,3,Holand-Netherlands,>50K
118462,0,Private,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Holand-Netherlands,<=50K
407068,1,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,4,4,4,Mexico,<=50K
