"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3"
"78","GP","M",16.5531373713166,"R","GT3","T",1.9366419496946,1.83116343943402,"services","other","course","mother",3.70258070051204,1.40643826976884,0.461041473899968,"no","yes","no","no","yes","yes","yes","no",4.42126779817045,3.52269678749144,4.75424627691973,4.97135266650002,4.67075895506423,3.66993039660156,2.40213243151084,10.6985557164298,9.54574031196535,10.0739313573577
"79","GP","F",16.8674524960807,"U","GT3","T",3.9474928030977,3.73865154245868,"teacher","teacher","course","mother",1.74931945267599,2.95564950059634,0.00258238974492997,"no","yes","no","no","no","yes","yes","yes",3.90339431283064,2.68701231270097,2.71087107807398,1.10190182353836,1.66416916402522,3.60681445198134,3.98309782054275,14.8599067894975,13.7232572586508,14.619423051714
"80","GP","F",17.9677545302548,"U","LE3","T",1.92099743429571,1.87889659078792,"other","other","home","other",1.35822987963911,1.8312588527333,0.239787241909653,"no","no","no","yes","no","yes","yes","yes",3.99516490951646,2.68205632141326,3.25134394480847,1.13366951374337,1.32111601205543,1.8417209215695,0.167288874159567,9.69699060614221,8.94290791964158,11.6117687525693
"81","GP","F",20.3362877047621,"U","LE3","T",3.7737645561574,3.98973411798943,"other","other","reputation","other",1.29797650908586,3.12805992388166,1.94357987155672,"no","no","yes","yes","yes","yes","yes","no",3.34939472191036,3.27787323645316,1.98565277585294,1.49879892368335,1.3271834529005,4.51035514450632,0.324159001582302,8.6246242353227,11.5217433025828,11.6872111365665
"82","GP","M",18.3157497649081,"U","LE3","T",1.77211309375707,2.4164116224274,"services","services","reputation","mother",1.21480050787795,2.02654350316152,0.267291492782533,"no","yes","no","yes","no","no","yes","no",4.30550479190424,3.94382803165354,3.79606253851671,1.1559258394409,2.62770149845164,2.61388716171496,10.9579703469062,8.73476638982538,10.8118251234991,11.714477945934
"83","GP","M",17.7069406225346,"U","LE3","A",2.81195689085871,3.54851981496904,"other","other","reputation","other",1.27519074641168,1.58997100125998,0.248105864273384,"no","no","no","yes","yes","yes","yes","yes",3.71489649289288,2.72438014880754,4.98391497216653,1.47626429912634,3.88884345220868,1.81048933090642,8.67004092666321,12.5720481165918,13.5964347692207,14.7505296031013
"84","GP","M",20.5516899526119,"R","LE3","T",0.669313239632174,1.34413131629117,"at_home","other","course","other",2.23259101831354,1.87585606239736,2.15876149036922,"no","yes","no","yes","yes","no","yes","yes",4.50742707483005,2.78319962520618,2.60254790866747,4.96600280958228,1.73771223076619,3.5629393706331,20.4406915470026,8.6875833356753,9.85661300644279,9.56957924552262
"85","GP","M",17.210194169078,"U","LE3","A",2.58024882082827,2.26423428650014,"other","other","reputation","mother",1.3078373571625,1.52701804181561,0.204450211138465,"no","yes","no","no","yes","yes","yes","no",4.14919890020974,4.14962014905177,3.63963459827937,1.32841984881088,1.85290409892332,4.80094217311125,9.51603944494855,15.9052905478748,17.8417745360639,17.5134211014956
"86","GP","F",18.3292499654926,"U","LE3","A",2.44524916657247,1.84141199639998,"services","other","reputation","mother",2.33828639774583,1.71638013678603,0.369795937906019,"no","yes","no","no","yes","yes","yes","no",3.77477088011801,1.23338076472282,3.7120984478388,1.3146498950664,2.80058207560796,3.58306058589369,9.78533654473722,13.8585112839937,17.4903538716026,16.6618400181178
"87","MS","F",15.0695110366214,"R","GT3","T",0.556470086798072,1.1879086070694,"at_home","services","other","mother",1.41215036367066,1.04753472714219,1.20187326730229,"no","yes","no","no","yes","yes","no","yes",3.54539354331791,1.46679943765048,2.52572732174303,1.17788483970799,1.02562757348642,1.6828645109199,5.64330622146372,9.51366709521972,9.87168591981754,9.93122070212848
"88","MS","F",16.1608871154021,"R","GT3","T",1.88104722183198,2.96304496494122,"at_home","services","course","mother",1.66315558122005,1.67260349122807,0.176827376941219,"no","no","no","no","yes","yes","no","no",4.00875156163238,4.54551012557931,1.99668475100771,1.37312398210634,1.96563263027929,4.70825711719226,0.22573264548555,15.9069476565346,16.9406802877784,16.7955761937192
"89","MS","F",15.4368932393845,"R","LE3","T",1.54848363506608,1.37751102726907,"at_home","other","home","mother",1.50292608886957,1.38901015394367,0.320350247435272,"no","no","no","no","yes","no","no","no",1.11871146282647,3.21640861569904,3.89738453598693,1.39825625380035,1.295916753239,1.06093784235418,0.361560714081861,6.20803389302455,8.323204185348,8.81473674171139
"90","MS","F",15.420091777225,"R","GT3","T",3.75737231364474,3.59910704114009,"teacher","other","course","mother",1.87681962328497,1.11674963589758,0.30711249273736,"no","no","no","no","yes","yes","yes","yes",1.04639010492247,4.63879207987338,1.3744217135245,2.78456520230975,4.68033310119063,4.67890608718153,0.099295663065277,12.9086362449452,13.6540601768065,13.740687017329
"91","MS","F",15.0719970163191,"R","LE3","T",1.26815482717939,0.709586968412623,"other","services","course","mother",1.94150250707753,1.35470994876232,0.823445985326543,"no","yes","no","no","yes","yes","yes","yes",3.56968114920892,4.05569877102971,2.71901054144837,1.34806255134754,1.98002246068791,1.70712120365351,3.60354644153267,6,6.81253243412357,7.55040787626058
"92","MS","F",15.3966178356204,"U","GT3","T",1.98028747877106,1.2599239575211,"at_home","other","home","mother",1.41685481520835,1.96955003391486,0.0827009653439745,"yes","yes","no","no","no","yes","yes","no",4.45402329554781,3.6615126254037,1.77016597415786,2.98361905664206,2.52024258347228,1.50740843790118,0.458478925633244,8.99564087460749,9.8022879534401,8.65558546665125
"93","MS","F",15.6964722977718,"U","GT3","T",1.40006484766491,0.857773848809302,"at_home","other","course","father",1.22256087686401,1.92064623441547,0.229757841210812,"no","yes","no","no","no","yes","no","yes",4.97380610636901,3.99024093197659,2.9127909175586,1.64860795531422,1.38785493222531,2.077830276452,0.162202944862656,12.9163235710002,13.9316276679747,14.5855401081499
"94","MS","M",15.9178884489229,"R","GT3","T",0.586504033766687,1.29784433799796,"at_home","other","other","father",1.94027559412643,1.09499633742962,0.392152771702968,"no","no","no","yes","yes","yes","no","no",2.62412504816893,3.53584980568849,3.63579025457148,2.79034616413992,4.12615159759298,4.86784031661227,5.64638314337935,10.7360458936309,10.5188163914718,10.6716901545878
"95","MS","F",17.6624889048981,"U","GT3","T",1.28523615654558,1.97360298153944,"other","other","course","father",1.26314738986548,2.12141494173557,0.797142131836154,"no","yes","no","yes","yes","yes","yes","yes",2.59257141686976,3.67734848661348,4.00058268639259,1.58735524781514,2.7820485511329,4.84753987949807,8.90723154868465,8.836315938388,8.49818227859214,7.73519783187658
"96","MS","M",15.1395700188586,"U","GT3","T",2.63974830775987,0.993285128846765,"other","services","home","mother",1.7285965133924,1.41315023414791,0.314925215323456,"no","yes","no","no","yes","yes","no","no",2.84884754917584,1.7950935572153,2.6736768099945,1.16051595739555,2.77330052701291,3.98627084412146,0.255108700250275,9.75164739391766,8.93003281601705,10.6202969466103
"97","MS","F",15.4533475114731,"R","GT3","T",2.81785696919542,2.67638368566986,"services","other","reputation","mother",1.28088218148332,1.72272726648953,0.103101607761346,"no","yes","no","no","yes","yes","yes","yes",3.91984477522783,4.93039428268094,3.64752809586935,1.09454855963122,1.23666244791821,1.11376503750216,3.74694664182607,12.5677017692942,11.6344723919174,11.6953544740099
"98","MS","F",15.9054923763033,"R","LE3","T",1.93897719599772,1.76694489363581,"other","other","home","father",2.58353351382539,1.25460903602652,0.187254837248474,"no","yes","no","yes","yes","yes","no","yes",3.66325114539359,2.61364415846765,1.54584964923561,1.06799904420041,1.21220463002101,3.69939022778999,0.456424580304883,13.9677175758407,13.9617316578515,15.8009352869121
"99","MS","F",16.6406412966317,"U","GT3","T",1.94533268688247,1.51491311145946,"other","at_home","course","mother",1.3012835989939,1.01168919890188,0.0656891673570499,"no","yes","no","yes","yes","no","no","no",4.09480822877958,4.90948953595944,2.86415528366342,1.13658811652567,1.25727411848493,4.95985440246295,4.45943084754981,8.865211435128,8.72813391080126,9.93131138698664
"100","MS","F",18.9387834577356,"U","GT3","T",1.75599573389627,2.7860524719581,"at_home","services","course","other",1.45969866227824,1.32400759786833,0.634953238535672,"no","no","no","no","yes","no","yes","yes",3.98248351283837,3.71702333237045,3.93558020726778,1.31152712448966,1.48245094763115,1.8320553448284,0.30594174482394,8.85860209842212,8.93480504571926,9.76337643421721
"101","MS","F",18.2741567904595,"R","LE3","A",2.819544990547,2.2994915144518,"other","other","course","other",1.67067513801157,3.26303436839953,1.61335243831854,"no","yes","no","no","no","no","no","yes",2.85510887892451,2.89938140218146,2.33190527395345,1.06380761682522,1.36926166235935,2.05970299127512,5.88680692529306,7.01856512133963,8.53104368119966,9.98155967437197
"102","MS","F",18.9277766558807,"U","GT3","T",1.44249961711466,1.36911659548059,"at_home","services","course","mother",1.32930984522682,2.5982965354342,0.532924226485193,"no","no","no","yes","yes","no","no","yes",4.71980108786374,2.60085363616236,1.01672829757445,1.46296074951533,1.02901103009935,2.56075648718979,5.75562927301507,7.41145577235147,9.09353380068205,8.52297598205041
"103","MS","F",15.7834269710584,"U","GT3","T",2.83793467667419,2.56680125044659,"other","other","reputation","mother",1.20449209806975,1.41482707276009,0.132827430148609,"no","no","no","yes","yes","no","yes","yes",3.56979733309709,4.90304409968667,4.44666346069425,1.275135836564,1.48797706444748,3.70193358149845,0.147610359359533,13.8515900388593,12.6089906725101,12.6703414099757
"104","MS","M",15.5945481876843,"U","LE3","T",3.70844423491508,2.97129472228698,"other","other","course","father",1.23886177653912,1.13983760157134,0.0922125385841355,"no","no","no","yes","yes","yes","yes","no",4.25610010861419,1.69705448742025,4.81089121196419,1.36803333158605,4.69565664033871,4.91672815615311,7.78302115912084,13.654146404122,11.8651338766795,12.5014669299126
"105","MS","M",15.6058281278238,"R","GT3","T",1.64741172874346,0.747361749410629,"other","services","reputation","mother",1.71203177981079,1.96700369240716,0.177673675352708,"no","no","no","yes","yes","yes","yes","no",4.50137412489858,1.73618099803571,1.03275182598736,1.31565171002876,1.36878101737238,1.84880325000267,0.37638905912172,7.99952885031234,6.50247667101212,0.367977523012087
"106","MS","M",15.6302131613484,"U","GT3","T",1.80212899844628,0.69035343779251,"health","services","other","mother",1.88323144405149,1.5868895535823,0.413930573500693,"no","no","no","no","no","yes","yes","yes",3.61432329542004,1.59088287560735,1.84849562484305,1.11943495995365,3.53057655866724,4.50904035114218,1.91990025935229,8.53698395483661,6.7593460137723,7.78757271263748
"107","MS","M",15.556886114995,"U","LE3","T",3.80947919283062,3.70514358626679,"teacher","health","other","father",1.16430547065102,1.21910620504059,0.222424366162159,"no","yes","no","no","yes","yes","yes","no",3.5965491712559,1.32775760313962,1.5561315799132,1.65013910119887,4.94914164987858,4.63982379168738,0.469753754558042,10.8096023203107,11.7544492407469,11.7961345433723
"108","MS","M",15.02359237161,"R","GT3","T",1.16912185330875,1.68906583334319,"other","services","course","mother",2.69619798799977,2.07752454001456,0.0187469233060256,"no","yes","no","yes","yes","yes","no","no",4.79856747935992,4.63838230620604,4.90926074178424,1.03051508346107,2.59344473632518,4.90399338072166,10.5999794243835,8.95800733007491,10.7457990413532,9.98584783286788
"109","MS","F",15.8504454485374,"R","LE3","T",1.81448417447973,1.85093460208736,"other","other","course","mother",1.04785489186179,2.85932941851206,0.0365259401733056,"no","yes","no","no","no","yes","no","yes",3.6905290519353,3.35239181248471,3.19195627328008,1.93509747565258,1.51776785659604,4.94880521344021,1.85094894235954,10.9535993954632,10.8627818687819,10.7907174420543
"110","MS","F",16.6302642585943,"U","GT3","T",3.96752087329514,3.93313756946009,"health","health","course","father",1.15778110513929,2.11126341298223,0.231719405623153,"no","yes","no","no","yes","yes","yes","no",4.72493877471425,2.45766854286194,4.89799298217986,1.47934108378831,1.02352422510739,4.85595003294293,0.232706930604763,12.9499388126424,14.9229068602435,15.5183204764035
"111","MS","M",15.8090225219494,"U","LE3","A",2.42566536413506,1.6599539888557,"other","services","course","father",2.17209284263663,1.65737362368964,0.441488795331679,"no","yes","no","no","no","yes","yes","yes",3.5731012977194,1.42767582775559,1.90349301719107,1.59557145030703,1.55085272714496,4.85962743195705,0.464059209800325,11.6346986262361,12.5868868774269,12.6475966448197
"112","MS","F",16.7472361894324,"U","GT3","T",0.659341926686466,1.37231310200877,"other","at_home","course","mother",1.33414499647915,1.18039054458495,0.306843627942726,"no","yes","no","yes","yes","yes","no","no",3.99002457223833,2.92806436342653,1.66242430428974,1.1156718346756,1.5496087607462,4.97788176254835,8.6230163089931,6.84718557656743,8.77863458089996,10.4774400831666
"113","MS","M",20.6726189469919,"R","GT3","T",0.525933961383998,1.11270212661475,"other","other","course","other",2.17940403311513,1.16887820977718,1.01389496633783,"no","yes","no","no","yes","no","yes","yes",4.28970349766314,4.23639311827719,2.55913584283553,1.88505079608876,3.89471949031577,3.72886906552594,11.5147240475053,7.6809800703777,10.6241138501791,9.97327447729185
"114","MS","F",18.6066651719157,"U","LE3","A",1.38698492804542,1.48555434960872,"at_home","other","course","mother",1.28435876604635,1.34213928831741,0.205991775728762,"no","yes","no","no","yes","no","no","no",1.04743542324286,3.83657758752815,3.77964337903541,1.41444671235513,1.20647780352738,4.92461724590976,0.310196947306395,6,7.73817290784791,7.34577877470292
"115","MS","F",17.1472514127381,"R","GT3","T",0.470275262137875,0.011964128469117,"at_home","other","course","mother",1.54183841624763,1.4878590934677,0.0474656848236918,"no","yes","no","no","yes","yes","yes","no",4.02345702284947,3.81901109730825,3.46195334941149,1.45223202509806,1.24885182559956,4.97265334485564,0.13257337466348,9.54850728623569,10.7825181677472,10.7645195989171
"116","MS","F",16.6215512119234,"U","GT3","T",3.99118715315126,0.721378899877891,"health","at_home","course","mother",1.15659460762981,1.30740155710373,0.108937411219813,"no","yes","no","no","yes","yes","no","yes",2.87451345450245,1.5349882398732,1.96269049798138,1.18192542728502,1.01944781199563,4.69364258542191,0.405519725638442,7.96945129986852,9.63101800659206,8.83193828293588
"117","MS","F",17.6611903258599,"R","GT3","T",1.62537337269168,1.97127537475899,"at_home","other","course","mother",2.95248182606883,2.32378566451371,0.689666381920688,"no","no","no","yes","yes","yes","no","yes",3.57584983378183,2.86475403187796,2.91974001203198,1.33895932044834,1.08943268645089,3.5475762427086,0.0195210661040619,8.77293986896984,2.17686794232577,0.208656389382668
"118","MS","M",17.8882346525788,"R","GT3","T",3.7278135556262,3.72187815711368,"at_home","services","other","mother",2.98762453824747,1.15769657783676,0.0978979432256892,"no","yes","yes","yes","yes","yes","yes","yes",1.81559434684459,4.57291288475972,4.56039213389158,1.35779571183957,1.24080353952013,1.25248468329664,4.9456112801563,11.7712490620324,12.8378210074734,13.9049211614765
"119","MS","F",17.2424943617079,"U","GT3","T",3.59644200385083,1.93716695392504,"teacher","other","course","father",1.55237874179147,3.88381154753733,0.073376884451136,"no","no","no","no","yes","yes","yes","yes",4.16293966723606,1.85222299816087,2.60937702818774,2.71818444447126,1.35763987724204,4.74796956020873,0.408884956385009,18.8970204915386,17.8109260683414,17.8436516673537
"120","MS","F",17.6711386074312,"U","GT3","T",0.96733045228757,1.94458223390393,"at_home","at_home","course","father",1.74659658048768,2.17844050936401,0.115735921775922,"no","yes","no","no","yes","no","no","no",3.76562178344466,1.39680719492026,1.44081184407696,1.47839804145042,1.47737116552889,3.96130894566886,0.244732922757976,10.5352379605174,10.6478952232283,11.6237879534019
"121","MS","F",18.2364678811282,"R","GT3","T",1.55920444743242,1.87657269148622,"services","other","home","mother",1.72292957804166,2.74242144159507,0.244487485964783,"no","no","no","no","yes","yes","yes","yes",3.83256813278422,1.88272875430994,1.07573086651973,1.42846919200383,1.1836726119509,3.74231172457803,4.72548334032763,13.5925978155574,13.7422591872746,14.7904137577862
"122","MS","M",18.2626404094044,"U","LE3","T",1.15589829371311,0.523974566487595,"other","services","home","father",2.03635165747255,1.31395639723632,0.45631783711724,"no","no","no","no","no","yes","yes","yes",2.53281805745792,2.84589243237861,1.69214578298852,1.4291708834935,1.56159567483701,2.74568693281617,1.85289506055415,13.6138076286297,12.5720932817785,13.8721035041381
"123","MS","F",18.1862079089042,"U","LE3","T",1.07148451218382,0.50776522513479,"at_home","services","course","father",1.58436852134764,3.39625773718581,0.210316076641902,"no","no","no","no","yes","yes","yes","no",4.67070971650537,3.09464597748592,1.6363734130282,1.31647406774573,1.10362868243828,3.53211095533334,0.351790948188864,17.5547252603574,16.6027197239455,17.5279697306687
"124","MS","F",16.6517739052651,"R","GT3","T",0.93342270120047,1.56186106160749,"other","services","course","father",1.59724376455415,1.66467787267175,0.381532410858199,"no","no","no","no","no","yes","no","no",2.86455615481827,1.92671613651328,1.87103651883081,1.13111616624519,1.6715775252087,2.57341717055533,0.0903941091382876,12.9781458679354,12.5994850129355,12.8597152153961
"125","MS","M",17.9504746035673,"R","GT3","T",0.853071787860245,2.51295231946278,"at_home","other","course","mother",1.77574666612782,1.6887058916036,0.180815959116444,"no","yes","yes","no","yes","yes","no","no",2.52959217480384,2.82149488152936,3.80070902069565,1.54019740759395,4.33367082104087,2.9537358591333,0.268839522148483,7.99491907609627,9.71741379925516,8.50938452605624
"126","MS","F",17.3653854869772,"R","GT3","T",1.23826281004585,1.41186359315179,"other","services","reputation","mother",3.42967970855534,1.00759239518084,1.19345831987448,"no","yes","no","no","yes","yes","yes","yes",4.9647547287168,1.87862898339517,1.29247230303008,1.2116161234444,1.60870583308861,1.04898062883876,0.215148707618937,7.75307594472542,7.60164015577175,8.72477299720049
"127","MS","F",17.6169511923799,"R","LE3","T",3.6686291967053,3.70122832036577,"other","other","reputation","mother",1.73111448204145,2.81541957997251,0.396567605785094,"no","no","no","no","yes","yes","yes","no",4.76993844110984,3.91161021613516,3.5498062632978,1.46910947561264,1.16099885525182,1.09426323522348,0.134615106624551,14.6250334988581,16.9979537313338,16.913882975583
"128","MS","M",17.5700645821635,"R","GT3","T",1.91397126705851,0.648416701937094,"other","other","other","mother",1.96536619542167,1.03368240129203,0.345521373674273,"no","no","no","yes","no","yes","yes","yes",3.55637465370819,3.83297713170759,2.81143772904761,1.35155366617255,2.72671977954451,4.92576168687083,0.247991525218822,7.10836936789565,6.84983544459101,0.331711747683585
"129","MS","F",18.2676287102513,"U","GT3","T",0.968340751715004,1.20222272723913,"other","other","course","mother",1.74120039481204,2.16583069460467,0.459463870851323,"no","no","no","yes","yes","yes","no","no",1.30444051197264,1.15287349652499,1.05416059517302,1.35118259862065,1.2324119132245,4.86981703748461,5.89380936336238,10.7060662009753,11.6854659517994,8.65256700746249
"130","MS","M",16.5205803473946,"U","LE3","T",2.99099705240224,1.07761138863862,"services","services","course","mother",1.54733747139107,1.42788129788823,0.0355239508207887,"no","no","no","no","no","yes","yes","no",1.88453546713572,4.32343304366805,4.92350526421797,2.65442282322329,3.65692197170574,1.85304893995635,5.80327106791083,9.79232904093806,9.58249886916019,9.67885954945814
