V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
1102,136,414,1258,1689,551,187,156,1724,1257
940,226,14,430,665,649,314,1264,822,1489
257,502,1067,247,1556,873,1193,552,825,1331
1336,13,1452,207,1723,1568,1635,435,987,769
1701,1186,364,966,491,772,988,1628,90,1700
486,1144,677,994,907,208,623,1487,1214,256
1344,1042,233,727,669,255,1727,1497,1724,1163
1428,992,1260,41,554,1203,1378,177,1283,187
1206,889,940,1566,1398,1286,1474,248,1456,1328
877,363,584,45,3,75,878,547,749,1195
497,198,1670,86,885,1171,1421,1582,796,968
936,503,497,1585,585,1298,434,673,1073,942
940,1573,1447,1601,381,1064,1092,222,1247,93
1370,230,997,920,1139,265,639,821,1272,1712
1336,563,841,440,1337,777,22,1668,959,1449
570,794,862,634,171,1651,619,847,227,1474
467,503,277,1585,1285,528,1062,1464,522,385
1674,854,1176,1578,329,512,1555,1478,196,1076
603,1558,1704,1078,1576,1524,1241,333,410,903
302,515,1233,1492,2,556,357,1266,128,769
742,1715,337,402,868,1714,1641,1555,748,42
1550,1069,1100,961,179,684,1411,1044,1160,1293
1503,1068,1635,345,738,345,53,190,1686,202
1098,1703,122,1347,1646,33,858,1650,372,497
654,792,1163,180,864,1726,338,740,198,445
567,155,1227,94,30,1435,703,137,813,1600
2,876,1387,569,1125,549,558,1080,960,1397
87,1450,88,1188,1156,75,537,1291,547,111
468,351,1083,1699,1034,367,530,1678,1358,463
1191,75,1420,394,1701,1019,437,438,229,232
1097,68,862,1047,322,1116,581,521,867,652
354,576,1506,48,1292,1230,235,369,931,493
540,1149,837,1623,1092,831,398,626,1495,1675
28,597,1664,265,1135,476,1150,279,692,169
258,958,608,376,688,856,519,1592,746,376
721,666,1444,1489,660,651,1589,490,367,1505
547,850,184,757,1432,1137,1671,686,843,1096
1621,743,959,267,1704,709,389,1249,1294,1167
1382,87,405,669,187,576,1100,623,317,129
218,1154,1579,1439,586,61,1489,1665,803,401
466,636,900,214,333,1059,106,208,1569,1479
1224,1622,685,89,299,1256,1501,1215,450,1280
620,289,472,58,362,1723,704,1608,957,702
183,42,982,298,1660,189,1282,232,1352,104
452,274,1361,448,542,561,1606,290,1644,175
163,444,1588,802,426,367,94,1480,895,522
1472,461,841,1535,886,1563,1724,760,923,361
744,125,1041,702,519,185,907,583,804,305
714,1226,425,970,416,931,1215,824,20,1349
1097,821,1343,1188,973,205,1718,1163,229,404
309,662,1372,1703,65,865,1093,980,709,1725
835,1542,1191,78,658,741,1385,527,862,120
1705,194,234,1595,707,1171,671,766,819,949
1680,1318,869,1326,471,374,304,488,1109,624
1332,1601,33,50,1067,404,315,1584,977,1262
1507,104,34,1134,316,681,594,846,1283,712
1065,535,292,1708,251,1425,1035,634,1247,522
165,1393,568,1096,1233,625,727,494,682,289
536,1317,699,1157,334,1516,1056,1242,1333,1561
75,1327,578,1416,720,187,1237,270,628,1505
1282,1047,548,15,214,307,1189,1174,342,1173
948,147,1364,1075,656,1635,457,307,533,88
1249,969,1270,70,258,1503,604,348,1144,557
1434,1119,377,1336,794,1699,117,1555,1146,164
158,481,238,1075,561,606,685,807,1534,1198
285,420,359,205,888,1605,1261,1207,406,1554
1370,1300,232,77,895,1427,704,1529,471,139
1474,721,184,371,1025,870,1472,86,499,441
1130,283,1595,1572,855,572,88,1058,1122,1257
979,974,1248,26,1442,815,11,1035,448,597
133,1212,1272,1305,1368,119,692,1185,418,1659
245,601,1210,1040,1307,1015,1460,1238,1277,1622
90,715,1257,762,18,1037,1249,203,561,237
119,242,1335,829,1464,1231,1557,628,471,1139
668,1649,1509,1636,635,581,1399,617,826,668
1346,1636,1336,1280,1125,801,1652,589,1155,777
656,871,964,977,275,1379,315,419,1239,985
1562,1719,268,1012,1171,1563,429,899,621,498
1471,602,998,1447,166,560,90,953,109,777
730,716,113,1683,1686,303,1531,639,976,63
834,225,354,870,692,1373,148,1386,1057,318
1138,1487,475,116,1531,171,1459,1099,582,1302
857,1469,881,256,1398,1713,43,353,423,863
1262,1208,331,1120,419,1138,1012,1316,192,609
1434,721,809,1561,332,1221,122,956,1516,1295
1685,1382,843,1709,317,443,1563,839,1499,1121
1256,410,691,812,70,94,400,1363,990,683
1280,1644,1493,727,894,1363,469,1085,1354,903
146,1225,126,1278,169,146,1426,1353,547,663
1199,1453,134,1023,1677,843,290,1167,1447,1599
16,673,675,1275,31,958,679,547,1246,791
133,911,1077,626,60,1172,956,582,178,922
564,420,1210,867,998,597,464,279,1610,787
658,124,547,1660,844,828,997,149,421,341
689,1630,1469,1279,679,1230,1180,786,645,49
335,846,1156,100,166,764,668,1507,760,1008
269,895,1273,498,183,1268,1443,644,642,433
1182,1180,1408,994,1376,706,6,101,915,1567
1635,856,855,15,1226,1383,973,239,1721,1280
417,1010,1112,1681,1636,526,621,468,1170,443
474,644,327,947,832,176,1675,1133,947,1009
236,91,1659,114,322,543,1335,179,148,1399
586,918,138,1634,1316,4,10,884,500,1334
1661,686,874,1150,734,1074,1376,453,715,1005
1604,477,899,1558,116,1685,1053,1544,616,428
1613,1392,1282,1357,989,1371,481,620,1609,621
867,732,428,1312,511,1065,118,964,1726,1470
1530,1317,600,51,1217,1586,1219,1317,1099,1431
1000,476,906,42,1040,1431,545,151,188,727
115,884,142,1508,237,1551,817,1417,1622,1574
53,502,374,421,748,1516,770,254,923,818
685,1716,870,701,794,1230,1562,1044,771,101
475,1254,36,120,680,342,645,604,614,794
563,43,261,839,1444,422,656,223,1115,1157
877,154,98,1139,598,1288,1068,1441,1143,180
601,912,1561,1088,221,68,786,294,787,1670
990,279,141,569,378,1476,1623,486,857,633
182,269,1689,1658,1400,1482,1655,795,1294,813
370,843,59,1041,283,1434,751,668,373,1670
688,366,557,857,601,1491,914,1273,587,1675
1369,750,1404,1622,1348,1108,1658,594,1060,1404
1167,401,364,1555,489,1467,92,97,188,1539
797,680,1640,713,313,1062,1170,67,294,1160
1415,1230,781,430,922,243,401,1499,667,1663
498,335,599,244,444,822,1390,759,177,94
528,399,636,1671,1353,484,306,267,1123,1330
583,1178,764,1120,43,659,407,98,798,29
1478,904,211,832,523,970,150,723,102,928
1197,621,404,94,1443,968,1504,1258,696,126
496,417,1146,210,1655,1188,214,1242,1276,445
750,193,819,1306,1688,1594,1635,435,611,823
1104,474,1025,1519,703,829,1110,890,726,561
1367,1256,363,623,1612,594,403,674,1673,551
1667,1228,1145,491,727,16,641,85,1593,742
68,1714,1306,1607,1669,792,1063,1148,713,363
77,331,865,1688,632,1254,1653,1187,752,413
379,622,478,825,1652,1600,628,740,783,1528
205,1222,1363,1209,887,1113,601,1406,756,1231
1530,205,193,1372,316,137,945,1608,1055,571
1355,1072,82,295,633,622,1464,872,737,196
342,974,56,299,558,1193,466,921,1107,1509
532,1404,1024,1626,703,1560,585,1376,819,1582
1224,1615,1072,143,378,728,1420,1597,783,915
1514,203,999,147,33,417,195,1576,809,358
843,1510,64,346,51,537,1082,341,1165,349
1612,580,1267,1599,714,1480,799,218,319,38
131,1061,542,824,1316,407,326,743,1234,357
190,1206,843,1302,1108,1710,538,297,1406,1687
834,1224,1481,218,1544,1378,1177,645,741,1511
688,1045,1366,838,1245,801,1328,673,545,1185
1519,1650,1223,1064,347,1334,514,162,1065,1527
618,1001,528,1070,1673,1346,1322,510,24,646
1558,1589,172,339,906,560,67,1652,1206,1248
479,699,841,681,1615,761,386,959,241,1638
258,823,349,845,850,136,1340,272,823,925
833,241,1358,458,1432,613,656,578,1704,1296
1603,1598,1461,499,813,1207,706,1471,660,1291
514,113,684,550,1060,1226,637,988,590,1728
417,1078,774,1448,1537,1383,455,645,630,621
36,367,742,508,1569,930,817,322,1360,561
1494,1673,520,980,1295,954,1618,153,434,1318
386,612,508,330,1705,1571,1631,1343,1646,568
116,842,538,27,906,955,989,408,964,1684
618,1588,1273,1673,537,384,894,230,1662,1074
106,614,1110,855,822,1214,693,93,1083,1281
980,1673,55,1372,231,850,1539,580,732,743
1180,682,1179,1049,289,207,550,1127,677,623
1406,1477,1239,289,864,886,1020,166,932,305
895,1593,357,747,27,1649,1677,1252,735,163
1323,41,1061,910,1105,1386,1015,409,629,113
2,1482,1303,944,901,67,261,172,1049,1710
69,301,674,1202,853,503,85,1690,1334,419
752,1227,881,1588,340,907,717,240,115,916
597,726,906,1141,824,1409,717,1670,1510,269
1345,1127,1567,263,232,541,705,1579,1105,1712
1138,999,688,458,670,685,639,1679,1133,1096
199,216,745,1592,1383,219,362,1472,283,470
1460,1531,601,249,1378,728,1092,548,1091,1563
1009,289,382,440,1570,1085,1233,997,561,1051
281,688,1171,761,22,1407,336,1608,624,1060
692,739,1508,675,1215,1458,815,1112,1251,188
1071,804,679,1066,329,1286,840,883,1692,791
825,1487,1550,1550,111,1104,263,1573,1470,629
523,717,397,1561,1484,239,1563,438,1598,1056
1112,211,167,968,628,954,1623,132,948,832
603,928,952,280,1319,1695,1177,141,895,864
43,1188,1633,426,157,502,1514,264,1009,518
1103,1453,750,1663,1584,1312,140,741,1583,1509
1683,336,1695,859,1157,1264,1062,1266,786,300
428,1529,1628,1349,1261,1651,92,1646,531,361
1314,853,451,1070,251,1312,1377,1116,278,134
813,1237,57,1248,1597,152,157,1520,1691,1216
267,561,231,262,50,75,1362,1482,49,643
417,347,1554,1255,505,1446,197,1283,446,695
1700,1064,668,501,264,643,963,230,923,972
410,1043,564,961,1713,1183,884,1453,255,487
998,293,663,841,577,550,1638,224,1149,103
21,1324,606,1414,1590,649,147,54,173,586
587,1412,33,361,1443,1522,443,929,1168,221
1157,344,1635,660,183,1120,1552,1035,1352,54
131,959,1339,1698,1381,486,632,649,214,850
730,703,1005,689,1496,1712,1706,1632,1074,1524
1545,1196,991,488,350,1685,1276,5,1605,1331
1583,441,1137,295,477,1651,1545,1496,1162,1185
285,174,1667,300,1521,331,41,1227,850,1024
221,38,90,1613,1382,1054,1367,379,646,445
1146,376,1186,642,829,1251,1221,78,943,1078
1407,223,73,638,864,439,950,1172,1565,1322
1537,1315,1467,771,209,56,1108,1186,1545,353
882,1496,1656,1659,325,1637,860,1651,468,917
432,769,135,905,1617,788,337,1425,533,889
501,1657,849,802,504,170,1579,1204,149,479
186,388,177,1310,786,1610,587,382,862,989
778,1178,666,509,1464,666,883,1659,857,1301
68,869,392,1669,95,16,29,802,995,538
1120,1335,1044,1,1499,943,824,1075,1046,1310
1225,386,704,470,1233,917,495,1508,560,471
1172,1578,1351,524,1406,1284,292,938,869,1114
865,89,231,762,582,1680,678,1523,1412,204
210,410,336,285,693,1197,959,386,1116,1453
842,827,1657,634,1200,467,671,711,1613,818
1445,545,787,1003,1175,917,1568,1604,889,46
1542,859,566,1590,1647,497,1323,1472,218,1614
1205,279,1568,1575,46,262,165,1622,412,770
847,493,993,1309,1241,309,860,1610,1277,51
272,282,1065,662,1715,504,584,1471,1091,684
1265,1495,997,91,1395,299,371,1525,940,1042
134,1462,210,1378,1568,776,661,916,1654,1594
854,1413,1540,1538,1107,981,969,442,731,42
925,1692,389,347,1431,580,373,746,1464,589
147,715,204,1407,163,488,905,1121,1705,93
526,1046,468,975,123,1611,382,912,52,1211
462,822,100,879,65,1574,1403,1346,438,1321
419,3,682,146,433,689,870,426,530,168
1176,1659,166,1523,714,1378,876,1237,38,1090
810,415,1639,3,1133,1533,1218,82,1541,321
1517,173,685,430,1454,627,541,1401,365,1680
1340,1019,1258,760,786,556,1019,1560,930,1310
626,1722,1404,24,137,841,481,408,1110,704
1058,1325,287,136,153,1024,1522,1413,376,1388
770,884,1009,933,1576,1527,1353,1022,510,345
817,997,444,1045,1588,1475,152,1038,1533,1305
987,118,731,710,1534,1325,896,184,1042,1543
8,434,880,311,610,965,319,715,1307,1310
115,491,1308,156,1403,666,1165,1725,1136,296
1640,56,1192,164,1155,1526,732,1398,213,1540
480,325,814,726,1026,438,226,1432,1691,460
1489,248,1042,940,1200,528,663,79,1508,794
1087,943,1324,838,1498,590,211,741,967,361
1353,975,1458,1257,612,1513,1142,1649,1672,1562
1404,1122,1201,176,1720,238,119,1581,816,529
1408,1247,479,587,1073,392,964,31,828,1161
1141,1202,624,1169,80,44,366,1581,607,44
1179,95,1054,1337,35,402,885,944,607,1137
1653,8,162,690,151,594,1200,1185,805,429
1049,1478,825,85,844,1013,39,81,1574,1541
1219,481,219,7,221,752,48,979,925,443
104,862,1160,1180,1106,270,1434,1376,126,650
23,436,17,584,1521,1506,1402,308,1566,1726
339,1556,1624,411,1065,1136,59,1100,106,1417
278,942,1072,1612,1492,1379,37,903,786,1260
1471,1403,1289,164,1622,1255,316,829,552,439
418,1570,1604,266,775,4,895,771,880,605
512,1558,636,751,639,1026,21,1118,937,1303
159,817,569,908,954,250,1328,739,480,1480
1405,842,883,1262,1069,1130,1719,28,979,75
797,1698,1443,1210,50,721,591,1015,267,458
1419,1577,592,1645,199,883,242,337,1667,1516
378,1408,1044,1484,1332,307,1590,690,1654,25
965,1678,955,633,215,846,236,1325,1118,861
1065,601,7,249,118,571,1074,704,374,158
910,146,890,1605,1079,1533,1177,676,52,736
676,1727,1237,241,1507,1585,514,1037,117,250
1440,1543,7,599,893,527,438,1306,765,450
19,1584,975,178,331,321,905,256,1186,113
377,563,897,818,1289,963,373,276,672,1196
1531,625,1300,216,517,1178,645,1347,1178,1416
80,1652,18,1144,350,99,429,1054,1708,225
770,827,813,1686,1198,1485,544,37,1176,1294
277,502,3,393,1279,1465,1560,779,772,474
793,688,493,1113,680,388,1054,676,1676,1703
843,1686,502,1166,951,1147,1237,803,509,652
1310,1337,985,1022,992,1498,1559,1230,1379,441
292,19,1604,1046,882,510,346,19,624,373
1231,1541,1135,959,186,465,1033,422,65,1216
1368,553,1515,944,264,1231,237,987,1431,470
1621,1466,818,163,1078,572,25,707,1330,1051
450,254,427,1281,1236,1168,788,966,7,1318
1119,1338,587,389,1141,483,257,470,203,370
748,1126,940,356,693,1537,1419,1279,252,916
578,1570,1677,1483,1702,522,600,384,338,1648
1457,30,1595,46,344,1166,1579,518,1640,849
878,1665,560,810,494,571,1148,1304,1378,627
1609,1536,1534,1284,1257,882,1175,525,1571,203
453,574,787,916,1488,87,30,231,232,1370
682,1144,380,591,1255,144,334,695,472,1
1416,1214,770,345,235,1483,157,243,670,373
1102,631,347,909,813,519,668,1444,823,1537
1503,1101,158,969,63,27,260,1054,1050,1166
628,1193,1277,1607,982,423,297,764,177,832
163,521,542,1327,413,1094,738,443,1673,1537
1081,299,1539,359,1350,1149,655,545,1467,1429
778,1271,1392,1625,1104,552,92,1100,120,1421
1529,968,260,1186,230,659,1377,445,57,733
397,343,337,360,1180,1616,1097,151,1589,704
435,838,1455,1625,260,993,1723,819,183,1110
1184,1716,358,60,173,1438,567,282,441,390
213,873,1679,1241,1468,293,1011,1552,1284,1044
1707,1305,54,817,1530,1648,338,624,950,472
583,391,1654,1013,1460,1559,1077,317,1657,1640
1405,1307,545,26,684,291,254,595,416,994
1456,533,375,785,858,788,1193,700,906,1667
1326,1170,211,131,466,1256,557,1006,1714,113
791,1720,1726,1535,1078,1583,1524,1181,1063,1096
1058,1200,365,1373,736,358,51,1048,432,972
1173,1659,1442,879,1638,889,1033,1231,648,180
1404,42,1346,867,1088,1315,37,642,1005,983
136,1013,907,1467,70,1615,326,82,1186,1135
417,729,660,906,1719,1081,1358,697,755,1564
1472,1473,1017,1147,1458,35,1343,1600,286,1086
524,670,1401,270,304,852,1643,562,1016,1480
1368,853,141,737,1339,413,716,1670,961,1702
1007,744,1576,1143,1231,1299,658,1089,771,360
853,1173,434,968,171,676,407,1502,1120,928
1318,527,425,590,1398,1388,1623,1701,1384,141
953,275,424,1157,1675,731,259,388,444,1718
1182,1694,872,1167,828,622,451,136,509,914
376,820,1025,1646,84,882,404,1518,873,28
869,1398,1084,759,684,303,627,1643,772,1230
1600,1024,1614,1136,470,1712,1187,128,1559,1474
1720,306,623,868,31,1463,621,858,1613,363
1358,667,1080,338,1416,275,1146,419,180,1386
645,290,1491,963,865,1285,643,1184,802,1529
1334,1611,1202,414,835,1690,1359,1232,44,1229
1499,514,1519,508,917,1326,1081,1258,735,1331
1659,155,327,270,1523,1620,1685,969,89,803
829,958,1450,204,1578,1365,44,992,770,1616
1045,670,1226,1148,1556,442,1282,1251,917,1357
202,1039,1716,354,124,384,58,35,956,1585
1630,1196,813,1028,1362,448,132,921,719,423
1506,892,1347,1193,713,1207,989,294,1258,925
359,871,1178,1233,784,66,1435,837,808,1303
1313,739,1339,1,746,188,601,1599,1530,489
686,1210,1381,1262,1301,1638,1318,235,643,126
395,1653,1258,661,711,230,310,728,1312,1181
379,102,1167,87,671,1432,1174,920,1307,962
619,329,325,898,802,447,565,454,1158,674
1165,152,1188,1604,956,762,780,1304,117,491
1355,199,238,481,214,1136,685,1578,538,18
632,352,825,16,701,289,135,183,166,508
741,1652,186,1295,606,1483,1067,196,766,1574
876,1085,783,1504,832,863,580,1535,13,783
1223,742,127,893,225,434,1303,1168,1060,1299
1605,781,662,1716,1110,77,365,852,340,441
1563,1431,1614,699,27,284,1595,1249,1348,1068
1314,1602,958,1620,933,263,1038,784,488,466
1605,753,627,531,266,1360,483,1065,753,1671
340,455,1130,1695,636,1588,228,609,1057,580
407,81,145,1076,1092,1199,911,841,522,1161
1293,746,1492,488,837,106,1125,793,1156,1704
1459,325,1581,136,1367,680,1367,1641,1454,498
1140,1063,622,1065,543,1248,1250,799,1179,1398
111,395,1547,412,1584,443,891,1585,1199,1002
326,875,113,721,1480,1699,168,1699,837,1701
607,381,1223,1401,1460,1457,1116,744,1651,1306
691,1446,841,423,923,576,590,1394,1678,1512
715,17,731,730,1551,1303,1380,1601,1408,1056
433,1163,1324,1175,1115,1046,1133,1386,337,544
1415,1100,1176,341,1127,340,14,659,1218,998
1083,1468,275,802,359,898,809,1486,1456,845
174,1144,1467,749,1402,1418,228,817,1248,1630
1507,1018,386,782,1350,1363,1148,814,1646,1339
586,314,472,1553,465,1142,1458,1534,780,1562
1711,287,601,365,1570,180,1408,840,518,11
1582,344,237,1211,1610,1059,130,564,1019,1615
1342,4,482,1074,726,924,133,1278,533,1636
1151,1023,530,1288,503,731,1712,473,1174,1399
363,1268,1468,35,561,307,1154,110,581,1363
284,1692,58,329,223,548,558,247,519,766
1447,571,8,810,1392,648,21,637,1518,1255
1114,1546,401,316,932,1717,990,43,316,1183
278,1633,43,914,896,923,651,920,1372,682
665,214,365,1154,1078,47,437,336,1225,1081
1517,1466,1202,405,1451,625,1659,281,1598,467
1561,576,958,1295,1551,863,674,844,793,163
390,1177,150,1408,1610,1186,599,724,993,1079
1701,967,1329,1172,946,1489,1401,1566,1566,216
1720,456,1648,1110,1280,1597,678,1279,771,570
279,1342,1011,428,77,815,517,338,830,1636
804,1108,184,617,541,461,1337,402,926,1251
1523,295,1123,417,1235,426,1308,1645,1015,1362
1074,636,949,1677,1337,1268,1032,33,926,1190
615,1576,631,1651,710,452,1519,312,1142,163
1218,1406,462,503,1516,1718,494,1582,943,778
810,174,1366,1394,1142,552,1425,1728,196,1532
1073,1630,968,154,123,1254,1634,1362,1431,1531
893,911,596,1478,1699,658,303,917,583,1372
1007,1142,1706,1422,504,1094,1488,850,1192,894
903,1468,1415,1048,1526,184,1065,282,92,757
134,454,1317,419,1642,578,1703,1030,241,648
127,1564,1601,1173,1087,1708,1451,1084,57,1534
1494,1664,1405,1409,1168,764,296,1031,358,600
1282,633,838,1071,1195,1166,483,1479,1330,946
655,1233,1367,403,215,1144,227,1357,1400,535
1279,382,141,801,1287,1716,1020,123,1146,978
1460,708,1555,1496,1508,1175,977,1603,730,1466
615,252,477,1137,379,1298,1114,1302,1633,1427
1679,106,116,936,990,720,224,1260,576,1193
1648,1227,1639,340,1093,1274,883,508,944,720
469,1660,1170,1552,83,532,1209,1543,38,603
277,389,667,876,1701,612,1199,430,1125,1047
645,1439,1224,546,471,589,408,973,415,122
335,1514,73,546,999,1680,1680,570,797,407
1473,1371,483,1327,12,15,72,1421,840,1180
1313,583,1399,1332,999,879,579,1502,643,1492
1071,400,305,1483,1249,1449,970,846,1470,1198
840,1377,169,999,1457,852,1564,1082,455,1112
355,1576,1296,534,1193,455,1044,790,960,1529
384,1414,1588,714,1286,85,977,1579,815,1061
1696,782,625,1314,992,712,999,157,1446,1166
129,622,1126,757,1375,957,937,621,1321,272
1636,740,1307,994,776,1544,313,1480,1314,170
1430,489,387,9,75,916,1553,37,1119,95
47,1213,1553,255,845,232,146,689,1674,194
962,1600,1408,1135,674,1667,189,224,654,432
573,186,539,903,437,378,1624,719,1441,843
551,486,1125,1410,1573,367,1530,725,1034,602
308,1320,579,991,285,487,156,258,604,1661
1101,1508,973,1020,1545,1609,17,1412,812,1624
500,689,977,568,930,6,823,1538,921,1582
1701,420,1321,1594,1542,942,77,1040,1612,662
982,458,1648,570,1232,1684,1367,1458,1292,70
683,1662,1049,1120,699,1279,1580,1437,1497,265
37,924,1607,258,75,340,60,333,199,690
681,1170,851,963,1412,988,1304,453,1624,652
1207,1281,1441,825,12,1289,1593,136,228,1500
332,964,280,1226,1602,1355,1561,678,633,847
12,565,1522,740,542,17,652,76,907,1255
1360,1512,1092,1554,903,389,1419,1449,436,197
74,691,1550,39,1170,141,1199,503,271,82
889,777,1147,676,252,2,1241,1586,427,1103
1162,300,1139,1562,72,243,69,249,126,992
1108,316,798,1241,788,1684,1305,284,1013,924
175,1504,1244,1019,535,1375,167,1532,1350,317
529,898,235,724,584,704,1585,1053,192,1064
1408,1634,988,384,1212,1561,163,1640,1542,1608
1169,345,1706,1609,533,1101,1416,1687,1521,967
1598,821,1119,172,306,147,527,779,586,1289
929,554,1534,653,643,249,1414,33,1408,123
72,481,910,636,675,441,301,878,1007,32
1270,379,932,855,570,908,1676,1610,1101,1172
216,1164,319,1689,1156,142,1631,276,739,140
1438,716,1671,1538,140,431,837,935,1157,912
54,1383,331,1262,1554,962,1039,1022,947,1014
894,215,561,160,861,127,151,556,1150,545
278,204,760,1071,1696,762,1506,132,1549,842
324,1623,1246,698,1605,445,170,1578,88,355
163,1593,320,572,305,1437,1284,77,383,1183
612,208,1334,1297,1144,1401,1476,595,737,1436
621,1325,1593,1105,1609,891,1145,275,1365,146
1541,955,860,550,1086,436,1188,207,1169,1084
1028,1131,1395,1381,1642,366,585,1189,777,122
1488,637,1198,1679,955,1341,884,367,76,1597
1443,351,632,611,703,1258,688,692,465,987
1108,690,1641,1053,1380,1384,1499,1565,680,1204
266,852,258,383,466,838,295,1510,1119,831
651,689,481,269,100,1032,1421,381,1388,77
71,943,184,1044,1160,802,345,1176,1018,1175
1102,443,703,537,1234,1489,159,477,300,47
1687,834,771,1105,1346,418,663,1703,1322,1287
115,1452,937,451,434,530,577,721,951,686
391,73,359,690,1059,30,134,153,1373,899
716,481,1659,380,587,500,1230,296,719,1553
1102,1074,1540,992,1441,442,525,417,1330,1450
10,1477,622,1273,253,1193,311,1721,1240,1440
1324,1012,289,494,693,1334,134,184,1487,1544
754,1403,1254,1456,430,770,1239,755,1169,1617
675,1601,650,1556,204,938,889,704,313,1621
222,452,164,284,1710,549,519,122,1320,742
1329,1540,1723,1654,237,1359,157,616,252,1675
764,833,1278,375,1494,642,130,1420,601,613
510,817,725,477,225,1296,291,600,1622,129
602,1213,174,1383,1620,134,1060,182,86,639
1613,1248,1275,1153,1104,79,810,876,1001,1520
422,417,414,326,192,180,529,1602,1113,1531
1657,1147,130,633,540,1169,1684,94,583,283
852,809,1341,117,1339,288,413,876,1024,1329
1320,826,465,1040,957,351,1021,1330,747,672
133,1152,503,1453,656,305,425,87,609,58
1378,1705,518,982,865,1515,1300,1487,1456,353
727,1335,438,747,687,577,1012,274,54,62
379,807,315,524,672,650,1404,144,455,661
86,1201,1485,125,17,1623,720,1644,829,517
1186,1350,518,715,1615,1110,110,582,1341,861
836,1085,1726,1135,1386,902,236,123,1132,510
1186,845,1321,267,283,410,108,1702,1458,189
224,1298,688,61,1337,1412,1674,298,1699,518
1444,1192,1068,1336,131,405,3,769,872,1698
1666,730,497,81,322,1191,1367,1401,1246,1611
175,330,1384,289,578,869,638,480,1603,1658
528,1280,1470,1465,930,874,141,93,20,1236
889,719,843,119,940,638,1598,1530,610,171
757,528,1678,916,934,1298,389,1408,847,1341
641,1721,86,981,1423,470,787,1350,75,161
815,15,998,742,418,1659,1104,200,708,720
104,952,1048,323,1354,993,792,87,259,43
154,1227,904,777,976,400,406,893,167,264
956,1117,1618,899,1163,763,551,838,141,1581
1645,149,840,851,1112,335,1040,932,518,358
869,352,593,1409,728,1578,1554,228,141,765
1585,1688,1147,1325,1138,1139,1620,1459,1557,144
1172,966,1389,1446,1452,1281,731,1308,1386,1341
965,192,992,1599,789,1487,630,1192,1660,1599
1557,1224,930,1062,915,1595,809,1132,1228,254
34,1685,1001,220,1156,850,761,1094,1111,516
528,996,524,967,675,144,1662,734,41,51
1596,600,1011,596,485,934,1300,717,976,648
653,1392,1690,1281,1150,999,1458,718,1282,21
1590,1523,1589,953,1336,454,1206,1072,681,722
238,421,1330,1220,677,1491,883,676,1057,31
850,1144,926,1309,137,1108,1274,766,189,1405
1498,1417,1551,1474,1624,303,1692,359,1229,897
104,1093,907,473,1408,72,174,223,1211,1376
1461,1487,1372,384,1689,1633,193,91,1559,1386
136,1713,801,1608,317,918,904,48,714,441
658,392,1334,323,605,483,243,1592,768,586
1252,28,1004,436,72,704,327,885,818,1355
204,1615,903,1602,732,369,629,419,1175,1211
1329,134,461,94,1615,292,644,135,1702,584
49,909,1493,1208,334,710,882,1539,559,992
131,1510,990,372,1063,1521,72,1026,1522,1626
619,921,1044,184,145,325,166,839,1286,1710
1173,1482,130,1724,78,1595,1669,370,1337,1702
1595,1654,1490,1061,231,24,185,465,227,522
393,1091,1460,1181,1527,60,1322,869,1572,624
1625,905,1624,315,859,339,1236,503,352,364
529,693,1571,205,1477,1711,323,53,1139,791
838,662,946,882,1112,138,884,1442,1702,1013
1393,441,976,1410,1041,661,1176,46,1715,188
531,1158,741,1219,81,795,460,118,52,40
465,502,35,45,1391,1689,1327,948,542,364
1706,640,1001,1137,853,19,1370,1010,1415,383
140,1152,987,613,1506,1355,532,427,985,353
913,724,667,1096,1440,907,51,113,561,1070
354,74,1095,29,406,562,710,479,641,656
1312,1198,1487,851,1542,1720,108,60,995,848
1114,904,1694,740,1515,351,953,69,1228,969
869,1198,89,1320,1288,969,1280,987,288,1428
55,180,1690,353,596,1404,205,907,292,800
1261,1238,1569,594,1095,699,1434,1410,70,276
198,695,1284,10,1101,110,851,1723,866,157
1300,240,506,1591,980,1104,1057,1341,493,1714
1197,330,170,776,816,49,1447,760,628,1611
136,1299,1154,847,1400,1455,904,544,463,841
967,646,238,1351,549,1387,740,141,1474,39
977,536,1583,982,611,118,340,320,195,91
788,740,539,467,1165,1489,258,225,310,471
930,1674,240,1118,1166,719,1232,130,362,698
1672,1072,260,1574,1093,1522,1139,1703,812,347
253,1559,1607,1391,1662,1519,321,864,1701,502
1182,73,560,1700,304,1155,1511,492,84,153
114,852,180,1447,745,171,1122,746,1708,689
561,1162,1225,1616,14,193,1235,1502,1309,1161
645,1260,1434,226,1424,324,827,122,1067,905
859,1524,1240,1458,995,976,411,216,1652,792
956,468,1308,1221,1661,219,1416,1490,782,1106
910,609,1552,29,962,16,1412,586,807,1385
321,826,425,654,1039,452,797,198,89,243
1381,1032,1406,1395,921,681,1517,659,1088,812
600,1357,1021,13,229,461,25,864,137,1260
1344,658,504,197,1194,883,411,1272,1192,1713
1479,1675,791,541,762,269,1065,1519,1560,995
37,1368,1355,652,523,1240,1109,1723,98,2
1147,1543,965,1347,1524,1677,939,657,29,641
1049,366,447,507,12,1679,157,128,368,1091
1717,1004,40,359,416,1284,152,249,1638,478
