V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
4153,4243,3184,3859,1585,6222,3690,3812,3407,8100
1176,2000,7898,7211,5669,7291,507,921,6258,5843
4004,2387,1342,2886,7139,1172,5674,4634,6643,5119
2809,4473,6628,4478,3174,5117,7908,8024,1554,1851
2727,5763,5762,3862,6688,2202,1037,7340,2557,1278
1835,5792,7532,5696,7487,3240,3076,3399,434,1133
2735,5381,3381,8072,309,1089,695,7149,7059,2277
136,4811,4536,4761,5255,2947,773,4585,6762,4831
2215,6274,5990,7310,4947,7909,257,5153,3949,75
3185,6151,5308,5883,505,5646,7799,1128,6341,2906
1517,119,4267,7773,1548,3185,4634,4383,3510,2721
7778,829,5425,7082,3343,7095,2290,4602,3963,3606
3836,3039,1744,5211,5227,8051,1077,917,2217,3878
3155,2144,3873,356,5178,1770,1243,1614,6010,5396
578,768,2549,4904,6832,6149,2119,1913,5768,7899
4882,4932,3411,641,7615,4443,5499,5332,5841,2919
6568,646,1865,4550,5073,3873,93,578,710,1358
5124,1780,2006,5076,7556,244,5200,1352,6909,5398
390,3823,589,7732,1896,6118,6279,3117,160,4690
7409,4762,299,6972,974,5621,2351,4199,5583,412
6511,1168,4330,1563,3,2907,2814,2749,4336,1025
2835,1191,5166,4608,7098,6367,1461,4875,246,3995
6946,5721,8123,3255,6776,1919,5578,284,2118,3837
5664,933,759,5057,4051,1126,7772,3972,5910,6171
669,4374,4144,2363,1292,6924,4928,4455,3685,4270
5300,3947,5704,4993,4983,3783,470,7517,7417,3079
4988,5555,7372,1310,4157,3745,2511,1710,6847,1614
833,1719,7084,3246,7419,147,6527,1046,610,2222
2644,4951,7251,4840,1018,3691,166,2415,6833,2374
1056,3309,7828,4153,6232,7688,4711,5117,893,5699
5851,6584,5606,5146,5247,2985,492,7233,3656,4842
4825,4645,8031,6175,1369,5327,2311,2518,7268,6187
3339,2448,769,6307,6735,3707,962,2022,5055,1585
1901,3909,4843,1597,1885,2693,2798,6219,762,7042
1817,209,180,2465,1096,148,1367,3213,7209,2650
602,5732,1812,3315,4995,2253,5443,211,43,163
5889,5673,5940,4489,1586,7213,4760,6659,7772,2729
3839,4562,1878,1275,5630,6411,69,2533,2748,6962
101,5473,3601,2801,2216,4744,2190,6532,3205,130
2171,689,514,2889,7944,4516,3885,2218,6463,1149
2756,1373,5259,4974,1244,1210,2398,3252,2509,3184
2324,6897,6643,2485,7797,6113,2171,2462,6780,1998
2633,5536,5608,5908,6328,1549,5986,2568,8079,4211
5031,8080,2891,1561,3802,788,1919,772,2273,7006
3770,6171,7909,3806,4220,5547,6757,2658,4103,1318
2488,519,4607,640,2085,189,7170,334,1343,6939
3605,1094,5904,2320,3102,3497,103,8061,2479,6560
5239,6346,6178,2645,5599,102,3036,3618,7049,698
678,4573,4981,6184,2149,4789,5159,5296,7073,4605
5559,7672,2887,1881,3814,4069,6131,540,8045,3019
2327,1641,6630,2827,3739,5380,4337,3747,2934,314
6374,7849,4047,6058,4240,482,4753,3331,1763,6891
3660,5321,8038,1482,3665,6297,7069,1881,3957,4323
6894,2801,1609,5878,2466,5136,7262,5853,3576,6957
1887,7845,7691,11,4085,4098,3333,751,3495,7032
5493,7468,7214,4350,5694,6389,140,6569,7114,5824
2522,3305,6626,7121,6725,920,1998,1112,1537,6157
5018,3744,3742,7260,6079,4928,696,251,7614,7103
2373,1361,8111,2397,89,2099,2792,1359,92,3146
4808,2104,6199,7849,3960,4579,5262,4963,1224,3329
7576,5608,7016,4967,2532,2787,4690,2153,4823,3816
3674,85,1967,1849,7314,1021,1789,2395,6031,7977
3737,5099,4024,613,373,6822,4664,5018,2847,1769
6598,5776,2401,574,7225,7697,4379,2639,5627,6393
56,5910,6622,6493,1443,4258,7688,1092,3884,769
3469,7812,1131,4595,354,808,4648,929,5958,1343
2449,1064,2990,2617,1289,3026,3131,1019,7849,1832
7604,919,4552,58,3089,3850,980,6999,5845,4419
4276,4351,624,3158,2217,208,5077,3054,971,5817
1001,4017,7043,1918,7642,3034,1886,4963,6879,4237
2457,2317,2894,4098,5549,6718,2345,5584,3053,6700
7573,137,848,7749,2217,4014,7462,2875,4624,397
1514,7382,1303,7048,4522,6583,7643,3683,4954,4444
771,6848,7275,4831,6690,5176,3394,2077,4054,693
271,6390,987,4304,1068,3094,7482,1717,2379,1326
3042,7756,3507,1211,1032,2220,914,1668,6599,8020
7979,103,4362,519,1134,2858,3688,4830,1934,2255
4958,4528,6929,7206,4956,132,6340,6168,3359,2923
875,5385,5278,180,7285,4259,5941,4971,4844,6667
443,5097,1036,6072,1012,3903,2502,3716,3592,1798
3443,554,6207,873,5886,498,5042,362,2328,6016
6821,5241,6848,6785,2548,3579,437,4755,2590,6666
4816,6089,1042,1959,2076,64,3147,5322,8039,5947
5697,7548,1826,5190,940,3378,5741,7362,1615,6022
2116,4980,2231,3974,8017,3927,3953,4575,2323,1022
7302,4892,949,4930,6569,7641,4108,1178,5177,211
4086,1647,6201,3928,158,4336,3734,1010,3445,7911
6102,7460,5301,4941,5964,2637,5454,1102,6368,511
3182,2538,5551,4158,8107,7939,68,512,5376,3818
6170,4280,1449,2016,3725,918,6161,7903,7739,3347
297,5337,6843,5455,3750,3107,7231,4682,993,300
5282,6808,7067,4026,997,6628,7383,7275,7242,7086
4798,3578,211,3303,2406,2964,5530,3494,4001,1345
480,5079,2748,7794,479,7703,2453,5410,436,4267
3707,658,7957,7075,5843,2662,245,2834,721,4142
632,1773,3321,64,5409,6476,1171,6450,4984,7755
7678,944,400,255,5323,4999,1141,7056,1896,1605
7009,1066,5714,1278,3126,1667,8031,2558,2976,1170
154,7360,7735,2781,903,2138,1854,4898,5731,3210
3776,152,5261,969,73,7908,2929,216,5818,5868
545,1478,1628,894,3706,738,2349,254,5594,1625
2713,2143,5151,7831,7142,542,6005,421,3359,4036
1785,335,2698,1549,4523,8040,10,6445,6775,7241
1655,1903,5031,1417,5940,1836,5532,2286,5304,138
7945,6979,6789,7493,3655,4989,2385,1613,6869,3134
4329,4770,2463,6230,1600,2966,1757,1066,3514,61
225,1462,800,5075,1029,7777,434,4759,3059,6062
7877,2067,1169,4244,4587,5769,2624,7357,4084,2133
3013,1420,7960,4806,5020,6158,459,2624,4493,4218
4893,2164,6913,1196,6262,5099,8088,1871,4605,7571
2987,2560,5649,1402,6295,39,7198,2910,5428,6613
2403,7671,1208,7489,1085,8008,1259,5540,4931,909
126,7354,1735,8106,49,6481,6522,5065,283,6171
6966,4620,2533,2311,3565,2823,3265,1107,3235,1658
2203,6431,3327,5148,4872,2009,7089,32,7769,6934
5208,240,107,5600,2155,7108,4666,6820,5901,4367
7727,2302,7152,3810,5400,1635,5036,7348,7278,3252
4441,7610,897,7415,2823,7315,2858,6947,4493,2743
6010,4769,4340,1107,1150,3083,627,218,6277,7181
1870,7603,5794,928,3191,1576,3773,5523,1412,7285
5244,7274,5846,6270,2144,172,663,7299,7506,3904
2846,1360,1120,5526,3618,3750,3437,5883,7411,2533
1546,2333,6629,7037,380,8041,3662,7553,4268,6230
1988,5867,741,6101,2843,6448,5082,3639,3179,3898
3141,5595,5762,2744,4885,5047,3531,4871,5876,2990
2438,6175,4247,7309,5248,4071,7294,2035,764,1508
8119,5874,5655,974,2336,5851,2600,3427,3786,5406
1570,4251,6908,8070,278,6033,2143,748,5002,4143
6963,5967,576,1437,1039,1459,3526,244,5375,3411
580,7743,4359,2021,2286,7961,3140,7141,7977,2643
2425,6696,1670,6405,5609,21,1480,2329,6058,5735
3061,6547,3146,2649,7790,616,619,2401,7995,2488
7046,2589,6394,3584,7333,6965,3304,1291,6723,2004
2743,6101,317,390,1014,1461,6333,5121,777,4689
3800,2743,5982,3360,6610,7110,3360,2818,6633,4525
7779,3618,7371,5279,1252,5364,3779,2053,1724,6474
6865,6989,3623,1908,3540,7675,1272,4781,185,1718
4930,3774,3866,6350,4501,5711,1626,934,1714,552
3442,6748,4871,3696,837,4182,1321,3568,2038,3491
5627,3873,4611,1161,3656,6298,3463,3767,7061,897
5828,6351,2590,6297,6662,1254,121,6255,3141,3966
3197,5963,1478,4879,4702,3760,164,3768,3924,3106
3162,7074,3961,7712,7827,1261,3548,7179,7571,7640
2209,2454,7381,5813,8115,221,3805,2162,6872,1091
1327,6291,3288,330,5018,5380,5888,4041,661,4569
4962,4965,1132,5934,7604,3464,2251,602,7181,2641
2332,4022,3147,6084,3659,4487,349,6954,7956,7561
5620,7379,636,4747,2818,4745,3895,610,1125,7406
3192,6424,7355,3047,4093,2579,3839,3794,1223,1656
7505,2229,7981,3971,6105,3480,4773,3958,2431,299
8053,5972,5638,5060,2065,8031,6777,4278,1805,7157
147,3221,6373,6551,2992,5079,6500,3681,4570,6301
7084,2796,5775,5098,7840,3157,5367,212,2604,8014
6348,1140,6894,3413,365,1638,4976,6083,1954,3674
637,7499,1009,1777,2202,315,556,4848,4045,4708
1128,3029,8063,2885,6699,7082,6562,4189,5481,5905
7781,4952,2401,267,6387,1357,5493,2907,3953,7299
1105,4562,3593,6456,489,3977,1489,5633,1070,1326
2705,2984,2181,1671,6403,792,2777,351,1031,7708
1444,2672,2012,1281,4020,211,3063,2331,4328,4201
234,6758,1132,4962,6537,5240,5477,5481,6071,2427
7788,4933,5094,46,4233,3669,2103,899,6734,952
3499,6597,5860,3364,5739,5887,7372,6461,1613,1820
2695,2481,3705,6502,7196,3362,2976,6698,6514,7051
7065,2508,6783,141,4204,5179,2592,940,7752,4721
2897,3215,1967,3363,6049,1664,4966,3996,7793,1872
2225,7197,3742,3734,4669,8112,3177,2077,3194,522
5667,6030,1470,5286,4467,4582,7919,3758,6601,1354
7390,7384,6407,1723,2137,2629,7146,3068,6052,2724
3928,7514,1655,4912,6837,5331,4435,1369,2803,7601
377,5139,8058,6280,4637,4694,6790,5616,3431,3229
7936,3943,3076,1437,7535,448,7549,3582,1709,1743
3084,5830,1540,6464,10,5423,3393,742,2972,4104
7482,1488,576,5315,2502,599,7035,3574,1202,4418
4305,165,4928,6500,2422,6284,6517,4553,239,4119
7548,1495,5019,3381,125,6234,365,7043,5267,3504
515,7832,7744,6350,6916,1311,3324,3174,4976,6629
1018,3344,7803,3527,1364,1115,5202,6698,289,1477
2398,734,7724,116,3387,3121,527,3000,2292,7353
7407,4446,356,2677,931,5948,7033,355,1769,7421
6644,1471,2491,3690,905,2889,1387,3928,2075,6557
189,7240,3522,2228,3884,529,2715,3880,557,6053
4485,3224,7964,4059,2644,614,5774,7471,4461,6212
3911,7254,7985,2742,7226,3912,1354,3979,5983,5031
1038,3781,1630,3670,837,2392,1572,7585,7809,6632
1154,6404,8103,6086,6756,6904,4930,4770,2661,2395
4051,1857,6457,7236,7785,5273,6405,7490,7735,322
5717,4578,4678,4472,2238,2850,4111,1931,856,3935
777,1701,2830,5060,5503,6652,6014,3211,703,7605
5688,907,5650,3202,968,3274,2666,4893,7010,3689
2246,2944,1663,3380,7054,5252,3895,3360,2898,2556
7882,3903,7010,5457,6852,4275,1479,6907,4005,1431
7048,7067,2854,4289,5561,6793,6141,7758,2722,7586
3728,2272,6508,7456,572,2545,3274,4307,1781,3661
2589,6420,2524,5716,3158,7829,4992,5899,320,1463
247,1010,4707,1242,7404,2224,113,1821,2796,7294
4243,204,1929,3735,6735,1060,6849,1736,4608,3615
5864,3458,7414,2691,4981,4564,3209,2179,6688,4638
2265,1946,4060,6705,5679,5947,676,2430,6786,1463
6092,4556,1210,6158,1275,3889,3027,4678,6961,5488
418,3566,152,5785,5755,1312,1989,29,2674,2727
6522,141,7200,3991,7505,7980,6487,5390,5099,225
5691,2529,7475,5409,697,1735,2394,7638,7052,8113
4258,1921,6279,2755,2392,4592,2795,1176,1625,3362
1975,7714,1049,736,4105,4556,5157,7683,4082,6440
594,4531,7261,685,966,2590,545,1374,1164,6670
8107,6896,6977,3186,2614,3764,5259,4474,6022,3693
2028,722,7203,8008,4034,706,2302,7836,3282,1222
6364,4777,959,1884,5274,1024,893,7224,180,2120
3687,1712,2699,185,6229,1403,3858,2208,1010,1033
3668,368,5694,133,49,2094,6473,7228,3200,8110
4262,4651,5446,2875,2645,1304,5833,7309,2398,6082
607,2226,6965,2070,7359,3444,4828,234,5216,5881
7337,616,8055,3722,292,7789,1384,4023,5468,1994
5708,7460,2338,1894,6934,3314,3223,3366,3826,971
2945,853,4778,692,2015,2487,4582,7161,3481,637
4695,14,5478,4214,682,3730,2498,8082,515,5165
4900,4641,2197,5935,1444,488,4061,6110,6751,4459
3140,4663,141,5463,7363,4222,2744,5931,4190,5661
5634,2484,6028,5156,3158,3479,3308,5950,6975,1795
3970,76,3694,1385,3820,4941,6496,7921,6124,2332
1439,1428,2174,2559,1425,1037,2726,7322,6490,1987
2836,746,5979,247,76,7784,5365,3900,5451,1795
5223,3148,7510,7088,5156,2425,4105,7593,155,7173
4143,1811,5471,7292,7980,6580,5057,4762,7347,5387
4966,3139,7824,2140,8056,2414,4440,6330,7162,4658
484,1683,5793,466,352,7505,3973,1547,6806,4561
5306,3023,3521,5289,3071,6645,662,7979,3915,7336
1983,1187,5486,149,4194,2990,2748,8040,5760,7526
4109,2634,1284,4437,4745,4464,4015,3275,2283,1296
7250,5954,8049,235,5344,4501,2134,4728,7002,3622
3747,5611,518,334,1770,3768,3902,6382,7847,6724
252,7312,6747,2118,5249,1904,5871,7652,5901,7093
4428,149,6163,4805,351,2801,6224,7659,2714,6714
80,5487,2340,6514,1762,6097,3172,4878,5329,7261
8043,3814,493,5138,7220,7274,6193,5937,3987,619
3572,2629,7612,2081,5402,7078,1913,1974,4142,8109
2946,285,6277,7668,7333,2045,6741,1601,2194,7569
707,3092,7694,3142,6529,2476,3493,512,4911,3461
5843,6311,1811,6980,3410,4071,3873,3431,2350,5869
1692,2172,1026,7064,5724,6426,963,4821,5352,4483
4215,4790,7932,2930,1494,6031,7094,7161,1304,6509
3665,7187,7001,4166,7092,6336,7375,5927,4729,5540
217,1422,5999,392,1546,261,7669,3722,7897,1209
572,1078,5095,209,7730,6325,1846,2643,1203,1725
1670,1649,7710,6628,7029,6602,559,6894,5834,6437
1935,3572,5829,688,1343,1485,7777,2703,4518,7893
6060,2340,4443,4655,5509,5110,3223,876,323,63
2990,2150,128,3723,2451,7927,420,1664,5962,3826
3186,870,7215,1075,8037,6932,3111,265,5969,1667
1289,5198,7268,4717,7959,5723,4386,7482,6382,3195
6769,5672,4586,7048,5877,5648,5546,1691,3408,3138
7891,5062,6456,3750,4377,1638,740,2560,6004,6118
1369,6218,7284,3673,4465,6234,291,339,627,4282
5800,2221,4340,2213,2307,6035,4373,6810,5076,3693
2773,1737,3722,3849,5165,7895,2407,4775,1509,1127
4755,4527,7056,2581,2264,7494,328,1984,4568,1966
4046,1368,3726,427,3923,7792,1469,8026,2704,4628
2978,4428,3903,392,6137,6583,910,6994,2742,989
1655,5372,4257,4357,2872,7021,693,4090,607,1625
2472,7628,5084,4361,4146,702,2120,843,3594,6913
6780,5764,7897,4840,2236,5435,5597,3517,1966,924
4674,6928,7492,3357,661,5735,1046,83,5833,2004
4824,3825,1663,3095,2416,6584,2047,4634,5122,7055
7154,1872,5610,6327,3072,6570,4589,369,6384,1037
1665,2371,299,3215,757,5091,2903,7759,902,3316
4813,7578,628,1789,1575,7926,2493,6923,4384,3835
3931,6270,324,4616,1260,6953,479,7101,6251,6386
8084,2908,7320,5780,4114,651,8067,494,2380,7631
2839,4401,2235,722,1082,8093,1747,5288,2536,3614
8057,3375,7295,3707,6622,592,4935,4198,5350,7983
1947,2760,4753,5541,97,5980,43,1449,1284,195
5880,3677,2226,1171,2051,4818,511,4218,7136,2697
6298,993,2773,7682,7652,3130,770,7508,2024,3070
6244,7636,1204,7932,5665,2821,6935,1718,5893,4345
4083,6574,4986,3042,4184,4415,6425,1082,3855,1764
5275,5272,2229,6789,2329,6100,5017,7518,2724,7615
5835,3618,7131,1399,4383,1463,2369,3773,6969,7833
2942,6308,6375,2834,5482,1896,4475,4676,6123,7045
2649,4772,6875,5470,6802,7019,1487,6843,7831,361
3834,7812,2577,427,6250,760,5363,5370,7936,6659
2841,1271,6545,5931,3278,7815,6546,4822,322,5118
7539,759,6447,2787,7234,6609,4249,5662,2637,7990
4353,472,2333,6544,1440,2464,5370,5890,3721,4750
7948,3010,4952,7648,4319,7273,1905,2411,2885,7756
6670,1009,4445,6289,3,3207,4203,2762,6769,6382
3075,1972,3828,5406,1588,1175,4945,2140,803,5213
3718,2967,6457,6433,3511,1842,4485,2229,2137,548
880,144,591,895,2877,3203,7132,6555,4093,4665
7281,7637,6991,293,4357,5371,5326,1561,942,7714
180,6752,7606,4396,402,1520,1367,7570,6521,515
5550,102,3359,7830,2654,4819,7751,2941,5724,3567
4552,4857,7549,4426,6325,6332,6940,5543,5864,5859
3519,3163,80,1897,4286,3160,1910,5797,2240,2128
4882,3362,7123,5028,4775,4039,519,7132,2785,5037
3031,6180,2144,5299,7282,1152,2778,6005,5846,4582
1661,1220,7258,6848,7295,5420,6479,3879,2205,189
4138,868,6816,3156,314,6050,4847,7793,5167,6072
1229,4336,2487,4597,3090,1848,6297,3913,5338,4988
6044,4344,2981,738,1152,3140,1400,6276,1333,4769
62,124,7756,3129,1245,3443,7034,7888,1895,4557
6260,1423,7604,7834,6849,5859,2221,2839,261,879
5459,1466,2133,7297,7414,6876,4601,3022,7834,4032
5070,2272,947,5246,2309,8030,1996,258,7928,492
6474,126,3831,3443,4683,580,6459,165,7496,80
6647,3352,1136,6670,1199,4396,7882,2545,6809,978
5041,5269,5186,5099,6537,6108,7182,5575,399,4750
4001,4130,7903,1958,504,6550,2233,4144,2502,4882
249,1722,6302,5840,7599,5603,5380,7659,5305,5701
7108,617,4394,4107,1412,2523,5310,7033,2968,3533
34,1859,5069,551,423,1473,3829,2897,7318,2542
6059,2615,1935,7711,1626,2613,6957,6691,7605,7016
5947,2386,3064,1376,8021,863,1903,4990,329,3463
6952,1712,704,5939,3270,1368,1499,590,8063,6613
3474,7859,8064,6145,3157,6392,4733,7728,3996,6643
2039,595,2679,4111,7646,919,2982,7379,5539,3500
64,3685,2324,6416,1175,6664,561,2362,5794,3296
5913,6214,5554,6514,5252,492,3556,5616,4192,3456
667,6128,4122,4752,6215,6848,3707,190,1578,2144
2005,3397,5461,3569,4344,4259,4807,6564,6697,545
1981,6548,1461,799,6369,6282,5839,7634,6300,8082
3364,7848,1268,7686,1313,4537,2637,491,96,1654
812,4817,7872,2235,6129,5205,5142,858,4232,4840
2586,5617,979,4876,3557,3895,1379,7887,2868,2013
5215,1743,792,7292,6933,3358,2980,6718,5239,4934
5542,1797,4236,4136,6014,5759,4804,2403,7215,5476
1880,1803,3039,1562,3975,3775,7798,359,4792,1484
2960,4558,4067,1391,624,2041,3700,5814,2407,4127
2435,8057,3012,7744,519,1402,3131,2473,1692,6964
1036,7726,4940,2830,620,928,7422,4834,7407,6419
7817,3034,5701,3614,1469,468,6840,3943,2280,6115
3314,7509,4785,2900,7439,4868,785,7176,909,7521
7973,5339,1812,4905,6777,6484,990,2825,117,5343
6501,6825,621,1242,7220,267,3735,3670,2397,3416
3069,426,6451,2066,3059,8072,5667,1592,2880,3687
7694,4405,466,7971,7411,728,3352,6895,1448,1957
5365,6737,7696,5033,4819,7845,5699,2732,3985,5473
7589,4383,4203,3460,6270,1877,4346,2933,547,5568
2292,3455,7318,7783,3509,7762,6720,4206,5897,1637
6796,2471,2724,1175,6648,4508,6533,278,6942,4405
3796,8072,582,288,7953,6366,1110,1102,3219,6692
863,5946,638,5370,1019,7542,4993,8036,7091,3825
7555,4597,4421,7222,4245,637,7608,3400,7063,5852
99,3119,1343,254,6145,5422,1744,5917,6753,3532
5477,6977,4198,5695,786,4278,7611,7857,5114,500
445,5564,7890,2943,503,4722,7900,963,1578,3594
5976,7406,6622,1442,489,7742,6470,7006,4932,7390
6856,4139,5883,5529,8003,5430,1247,7981,3924,2971
4181,5743,4359,4428,2406,7407,1073,7283,7538,1814
4039,1072,6431,6498,1778,386,1459,6444,6273,7508
3511,793,739,897,289,1054,2833,5881,7780,2997
1882,4733,4568,662,6410,7718,6212,5284,3203,4607
4645,3994,2033,3333,7557,7287,5553,15,5198,6404
61,678,4096,1522,5036,7515,237,1695,2335,5292
5460,7637,7218,1318,879,2104,2137,1478,5185,2315
1394,2792,4190,2667,3654,6527,254,7445,4184,2118
1443,667,1252,7044,4626,3042,8061,7934,5884,2114
227,8013,3390,7132,2694,1166,3197,6616,4159,3080
5758,3588,5368,5074,7388,5380,4500,7350,4052,248
5274,17,6704,2593,3451,560,7172,4919,3972,3817
6262,7949,2105,4410,2158,4805,6146,7920,5264,1373
2165,496,970,2270,4010,253,7891,6189,731,1475
7311,7718,5345,246,6549,10,4460,3694,5199,5579
828,2694,1385,4925,4928,2133,3895,3086,532,7204
1916,7930,8014,5216,3749,7568,4490,791,5175,5936
914,7166,3878,4922,7703,4364,6071,5500,1874,4377
5793,5382,4925,2365,2516,559,668,2172,3588,6807
452,3757,1092,2827,7855,6770,430,26,782,2247
6423,1741,410,1197,3593,6014,6392,7560,560,1691
7163,2998,6836,250,2983,2185,3325,7217,5833,2269
2878,7910,4482,149,2888,7442,2935,7835,5439,5661
5178,3979,8079,3918,1738,4006,5924,5251,4332,735
338,5621,5788,6560,596,3461,214,7483,1925,2814
3380,6227,1657,6469,690,7587,5607,4816,1576,1043
1256,1962,5576,1443,39,2994,4766,4958,4003,1796
1225,7269,6692,453,4135,7719,7933,3865,434,2345
1217,5018,8037,3530,6878,7707,1116,3610,733,586
42,1032,4208,4248,2966,3636,7391,2247,2917,1656
4059,437,4778,1309,2538,4938,4787,7851,7503,6945
6794,7756,210,3621,4620,3719,2580,1390,1721,2815
3,7185,981,4555,4322,3925,2207,2757,3244,2198
4378,5681,3243,991,6109,7649,2518,5343,7459,6631
4020,6045,1029,5087,70,3513,1027,4852,4715,8100
4170,6937,7413,4924,3744,7533,6793,2213,6829,1794
5523,6718,3441,1464,2195,4305,337,4501,216,3715
682,2238,1405,4140,7741,2653,7819,5204,2791,2517
162,3308,3033,4714,4903,7369,7032,720,7368,3703
7838,3789,776,319,6384,5277,57,3952,1963,1271
5071,4070,3203,5531,5637,3473,4183,5864,2081,4564
4349,1992,6066,4597,1438,8116,4016,317,922,6652
4161,2816,5377,6872,5045,2868,2880,6065,6426,7530
681,6229,6197,3691,6820,2052,6637,151,2132,3762
4968,4289,4743,5639,6720,5403,509,2887,3677,7227
6889,2195,1420,355,7523,5154,3720,5224,3178,1920
2957,7032,1281,1415,2978,3206,513,4416,4679,6190
5994,3450,2014,2977,1172,1499,1934,5532,1397,7893
3950,3638,3819,2769,6654,2193,520,7551,5254,4328
7097,3051,4112,5200,2324,4026,4774,6116,2403,3610
798,3588,79,5307,3054,1695,7066,7789,2778,6344
261,139,4431,7671,7104,5331,5962,4114,6700,1662
5125,7740,30,3138,2485,65,901,674,5058,4492
5854,2963,5354,6029,5536,3345,3543,6536,1056,5289
2284,5453,5394,6271,2598,3220,5849,6525,5447,73
268,3039,6926,6310,8054,7279,6331,3515,6561,524
5646,482,7145,1315,4582,1372,5638,8001,4890,6695
7429,252,2961,565,3960,6654,100,3273,6882,3091
3287,976,2355,1152,5003,5306,210,4347,1019,3380
1874,6637,6298,4372,1533,3231,7508,1444,1598,400
4271,2572,5332,3432,3750,6191,2039,6350,1037,245
70,6952,3697,6423,4770,7292,2778,7604,4676,5337
6884,7835,5915,3888,7639,5020,1861,3038,464,4250
5562,5808,1583,1964,1114,3187,2485,5499,6761,2234
390,6420,2816,5833,5044,3869,2095,3576,3650,2649
1559,5354,3025,7178,3391,1607,423,6405,1066,6067
2896,3592,2308,7439,2514,7480,7579,7703,2461,1973
2114,7794,148,3148,3011,2248,7608,801,7007,6151
3572,2638,1205,5149,724,5967,7949,2661,7682,7861
4694,6794,4768,5205,4592,3697,84,446,427,1720
5677,2450,7198,3061,7716,3467,2948,338,4634,2756
791,3284,3266,3531,4549,2383,6665,2216,5842,2843
2103,1122,1535,5476,4445,2425,2459,1037,5389,7348
4027,6955,8097,3937,1801,6588,5839,4419,3317,5031
8048,5569,7450,6696,5238,4409,465,5619,405,4780
4629,1786,5663,4729,5168,6371,3696,5222,3249,5839
7657,2353,4223,4303,4732,3668,5339,5110,3886,5633
260,6849,7545,647,1650,7580,1971,2178,440,4486
1617,1706,468,4000,5736,3500,231,1502,4860,5477
1824,6838,7509,5471,1373,6264,4961,2558,3269,5188
4712,6576,7985,5439,7120,198,3258,6939,4524,5960
749,1602,5323,6255,5535,6855,4187,8,7465,6309
7739,6803,2502,2627,4162,7706,7636,1614,7436,7868
1,5033,1800,7059,3550,3353,4973,7631,52,6703
7866,6719,7770,513,2493,3073,3123,3681,3585,4725
2719,2155,7187,659,7583,4110,7451,2734,5224,617
6858,3294,7567,6204,1762,7307,622,3922,2984,7029
1623,5205,3702,1793,602,6221,7961,6798,131,1434
6384,4231,3092,232,2388,7240,3411,6411,3241,6660
1542,547,7708,846,871,3626,7175,3167,6286,2716
6087,858,1602,4156,466,5402,4487,3042,5934,4446
2050,1688,8118,5814,6161,1506,3364,7118,4615,2109
6035,490,6098,2714,202,564,4990,4015,5505,1484
3059,4771,3041,7554,6424,3105,6388,3454,5921,3301
1708,2322,6940,3888,2687,2339,7501,1166,7318,7808
991,6635,1224,6041,3609,5764,118,4314,6278,5219
4787,7375,2129,5233,1580,2300,1963,6400,3327,7795
1004,7170,7880,3255,3771,7464,8014,2317,3389,1786
3886,2086,6183,6731,6748,6319,3370,7389,639,2282
3434,1362,7392,3339,4357,1872,5298,2722,5805,3547
2494,793,6412,7822,6886,913,2706,5581,5184,6948
2140,5240,7238,3776,3637,4483,2443,3519,4765,895
3488,4226,4798,6585,1055,7567,4253,587,4884,2392
1501,6419,6353,8024,366,4579,5188,4345,817,7756
5400,1304,7866,2497,3598,5571,7939,7914,4707,7355
4491,6026,8044,2162,1473,518,7611,5466,7403,1967
2499,2766,4810,7957,6119,874,1033,2360,4744,4050
1987,5074,2742,1558,2182,6351,7553,836,1520,2861
1567,7621,6766,6557,2535,1330,6721,2932,3897,3668
3682,3779,2321,8092,1512,2840,3859,4886,7123,919
2874,7712,4546,7350,3442,2169,1509,465,1935,297
8006,6509,1995,7926,985,2020,5967,4138,5956,8015
2069,5140,3684,7710,5812,7029,462,5394,4488,1617
561,6260,1262,2276,8091,3024,4144,4383,5670,2539
381,586,4810,7754,5354,6167,4289,934,3293,1966
2244,7864,200,6881,2529,5538,1204,5774,6104,6298
7016,4539,4437,6068,1693,3541,1190,2857,6850,2119
6421,3235,7287,935,4405,4096,3075,7617,4285,3575
7556,2828,5693,6560,1306,1435,6635,612,4541,5120
4117,5056,2456,6975,8083,5479,5813,5800,2962,5232
6622,3587,1491,4780,547,2567,6609,4352,939,2522
7073,3189,1466,5983,6412,7618,4904,259,6681,6160
1915,4775,6360,287,7618,7181,811,6591,2651,7417
7547,662,1824,5752,1062,446,185,3402,47,4801
6337,7581,6486,585,1587,479,3589,216,752,7420
6013,7104,1700,3324,840,2212,5747,617,3721,6466
1218,5031,3333,4264,5983,2947,4059,6964,1114,4214
7502,7042,5131,2752,7753,7447,5518,1486,3169,4047
8023,2770,7619,7266,2490,5739,4711,6682,7190,35
6272,2736,270,4770,7092,7229,5279,4483,7880,2215
5541,5549,4843,598,433,509,6068,7463,1492,3924
1619,669,795,5471,2929,2964,4787,1802,3733,119
6032,2445,7519,4247,5296,8109,5226,3269,469,3555
5301,5447,1577,2621,1945,996,5291,5172,668,5108
5127,6537,4798,6580,4222,2216,2358,5851,3953,4895
2999,1934,1398,6204,7700,1750,1298,5004,8114,3752
6941,5983,5645,3696,2097,7600,3467,5210,8059,1809
6809,7017,389,1476,7171,4470,1744,427,7292,4695
