V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
376,505,723,126,90,175,571,204,117,437
183,660,605,477,84,623,285,79,464,554
314,178,329,452,333,405,205,214,355,364
296,115,519,422,293,687,50,277,66,393
299,435,553,72,104,19,670,348,619,274
505,284,651,600,578,310,500,708,676,628
686,553,319,63,354,21,593,507,10,56
175,359,311,592,624,132,228,452,190,561
11,239,360,341,137,209,528,169,641,702
542,340,570,555,605,42,323,711,562,14
183,663,583,620,360,478,377,366,606,730
8,499,483,608,511,629,651,242,726,630
679,105,264,463,660,4,436,272,189,84
635,664,407,538,147,115,236,50,311,22
119,8,643,270,198,532,51,602,197,508
197,160,570,638,647,684,136,417,188,402
23,596,470,315,674,667,308,26,5,132
194,32,567,453,728,231,308,486,376,58
252,86,623,321,251,448,684,215,425,40
28,406,155,20,319,676,493,338,166,425
509,47,58,583,317,380,708,58,421,516
292,503,597,477,264,433,590,719,70,599
655,66,340,706,292,48,198,390,459,426
529,333,332,369,232,328,631,538,60,273
451,296,314,541,78,175,681,686,177,412
211,640,363,580,623,546,101,721,410,415
279,581,619,198,186,68,598,582,277,539
613,664,343,532,694,416,693,76,642,387
275,565,33,630,273,300,508,529,119,704
296,713,3,96,20,266,559,681,424,106
186,589,644,145,524,219,237,334,120,534
389,162,195,385,617,555,408,120,528,450
93,315,239,696,135,640,674,457,497,29
59,333,222,102,53,288,273,598,319,303
449,40,420,678,598,135,402,363,676,617
521,192,103,557,210,45,483,348,361,705
52,689,47,174,490,409,585,586,555,298
697,519,576,418,440,559,245,242,93,668
153,705,330,60,539,300,419,580,556,215
