V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
3459,3701,7167,4716,7353,4354,2303,7027,202,16
3661,2709,7230,4478,699,2167,6853,3044,1654,2460
7548,4650,2670,2641,6433,4045,1746,3028,2081,4895
3258,3946,9892,2955,8148,9973,733,6837,1811,2577
9534,3920,3160,7546,6581,8156,6928,9818,5332,8670
8233,2345,1125,4826,8161,6929,2990,8131,9478,4850
3107,2582,7181,648,8498,6075,3817,47,8093,4483
3432,6165,3780,7213,2476,7305,9427,8982,6954,6771
8322,5979,3457,3641,2832,5492,1501,5246,2610,2988
9500,1336,7224,4020,3505,4750,903,1678,5571,9015
2544,2256,9408,509,5731,696,2021,3587,9148,1597
890,2710,8561,312,203,6459,6000,2703,3540,2369
3873,4691,5344,3535,4396,8858,4572,1627,5172,5538
2661,9417,2578,3568,89,3812,5378,7245,4373,5277
1286,2970,589,9458,4293,9399,4977,3734,5883,4282
2909,582,5569,7475,9038,7252,2666,3967,2361,3851
5757,4821,1962,6607,1839,6760,5709,2408,4406,7858
2882,6289,3134,8346,4605,5886,7987,2100,8623,1413
1001,4304,1163,4924,1605,1522,8692,8850,215,8744
3862,8986,442,5953,9981,8818,9073,1433,1889,8322
3505,10,4575,5660,9666,7084,2625,5768,7331,9770
6617,60,6195,46,3546,5052,7160,3995,9037,4780
1621,542,1794,3166,2471,7355,5078,3901,4258,112
7912,9556,5532,2284,9036,3225,1247,8072,7504,5936
8141,174,2477,5442,4341,7669,7580,157,4595,6116
7966,5941,3140,2389,3635,9191,9545,4097,2904,1804
6775,2223,4397,4686,3935,7830,9892,6324,7817,2104
2217,8000,222,6185,3635,5173,7061,56,6506,6715
3170,2169,4747,137,5768,5515,7948,880,377,1343
7944,3542,151,6875,778,6284,4515,7624,9091,986
3373,11,4768,1046,9146,9497,2094,4236,8279,7350
3042,1673,3610,7658,656,4386,6607,6433,4368,6885
4185,9281,6502,8336,6719,7042,772,5498,3612,9840
1902,8196,2082,9384,2184,8879,1395,2626,6072,2587
5844,8036,393,7612,4209,8717,3556,5107,1815,5305
2784,9313,2836,3680,2003,4164,1994,518,1222,3634
5399,6773,3831,4740,2920,4682,1590,8920,4464,5761
7287,1791,445,334,7452,1986,8797,3692,8132,3232
1236,232,191,1512,6911,6359,2752,6370,1705,8305
3242,7795,9265,8994,3595,5984,262,6716,5011,7299
4061,7894,7110,3075,6479,4406,7629,4229,9695,8736
1222,9668,344,7695,4810,1958,2696,2446,1435,9523
8329,9638,3913,3851,3790,1361,9745,5236,2836,9357
8838,3860,7406,6271,4652,1412,7471,7418,9867,7618
6971,9081,7259,2666,9204,941,5389,7548,9722,3166
4627,8922,3455,8441,8003,7602,5733,8614,4666,4549
6756,4898,4019,2932,3155,9741,7104,324,2314,9503
6522,331,9593,2249,881,8060,8694,538,8228,894
9264,2202,3501,984,2256,2887,8486,9197,8431,5889
25,2193,7442,7005,1732,8114,2518,2569,8954,9765
4476,5746,8690,4051,9750,8673,9523,9974,6694,3382
5959,1163,1359,6681,8924,3433,8160,6721,2666,7413
3331,9833,8942,5849,8430,2428,8553,1230,3372,636
8723,9631,1338,9845,8119,4244,4753,396,7943,2112
4047,4817,3259,5045,7874,2389,73,8499,7308,7867
832,1217,6475,590,7716,162,7003,9727,528,5176
919,5275,4807,1335,7955,210,2418,6709,2126,2364
2825,2506,1352,7308,4715,9021,3756,1768,3289,7468
5624,8323,9914,7646,6319,7891,4549,5071,4180,1627
7144,148,9222,7352,4836,310,1387,1652,5386,3110
797,3587,2807,1182,9671,721,9431,2432,2659,4354
3810,4268,6734,8938,1188,6834,7677,704,9125,4415
5085,4512,2280,9617,9166,5917,8212,2038,8632,5619
151,2860,9079,3908,8624,4123,8303,9040,5458,7787
9419,314,1867,9398,7865,1243,4005,4067,7521,1113
2124,4615,700,1610,9592,306,2920,2931,8824,8351
9995,7823,916,194,3879,8249,3362,647,7070,5493
7270,2229,8490,5106,460,8229,7353,2661,6813,4191
3328,7379,2154,5836,789,1532,271,5037,3439,283
2117,329,1208,1635,1071,1601,4613,4482,3368,1456
8296,4849,8941,1406,8325,3661,7237,3438,3581,274
1189,7231,4137,7452,2998,6755,2559,4418,7344,2868
663,2439,6981,1393,618,2982,2442,4685,6758,5337
5406,3997,7313,1338,1240,8786,6432,7358,2641,6211
5373,1054,7361,4352,2978,7774,7958,6139,3,457
6183,2449,7122,8777,2351,9083,9240,1706,9834,4189
2352,7592,5216,4323,3213,2606,8171,9244,107,1212
4492,473,9870,8747,1693,8996,9754,2143,6825,429
1950,5738,6950,8579,1747,8353,6319,7618,3642,5817
9851,8190,5158,9977,4684,5652,9928,2959,9461,5537
7851,6168,1911,2722,6310,1024,1098,4369,5740,7518
7619,5774,7269,9733,1563,7711,1314,9394,870,3645
3462,518,4683,8905,4058,8181,7223,2905,1630,1890
9968,5958,3074,5299,1744,7835,9729,622,36,2279
5279,5289,5036,2049,3433,8409,652,9525,4306,7273
3253,2827,9463,9090,9668,4225,3076,6008,8985,4238
7980,455,3233,4246,5902,9255,6124,383,6908,5564
3474,1340,2907,4244,2728,6447,3875,3445,6500,5123
8783,7366,2172,782,2585,9698,445,319,662,5671
3647,7897,62,9524,4271,1960,2272,7890,6028,8015
3663,8277,4528,2472,145,5294,2815,3306,3233,4065
9480,921,123,4156,5987,1984,5146,369,9711,8034
7635,6839,9658,3381,2009,7079,1115,5798,8899,2410
2732,462,4666,2257,9853,3668,4661,767,953,8249
7148,1018,829,2237,6242,4859,459,622,1993,6901
3529,3412,483,4908,4323,8603,8799,5316,36,3854
5174,1153,7249,4489,1028,1503,2399,1039,6300,3126
9105,9940,4264,8576,70,7390,6008,9348,2455,4052
1094,5351,2095,2246,2120,3194,480,4605,3534,1400
24,6124,9856,6601,2822,9877,7961,4157,3208,4368
3595,5613,308,8241,170,7326,8655,7770,363,7286
6095,2469,4035,7527,9893,5802,8069,4821,8348,5513
648,7413,491,9013,7226,5985,5320,8140,2261,5656
5398,6071,2728,5328,1919,66,3107,6834,451,7751
1391,4254,3467,5131,8999,902,6706,9113,8473,8068
9460,9486,2379,2201,7584,6737,5357,1999,8022,4944
3306,3869,8726,9986,5372,36,7426,8832,8873,1203
7930,5749,6633,8672,1987,8799,495,8518,835,7262
9395,1823,7155,8348,6924,6516,6632,7879,3217,1407
4235,9652,122,5616,7099,6866,4560,84,6470,8118
3736,2016,9999,2082,2442,9016,2751,8277,885,6151
850,9840,6935,5802,1112,7206,4497,9588,6093,8618
6365,1360,212,1980,7199,1917,9716,3578,9135,38
3512,8457,4636,3072,3751,1524,9033,6428,5794,1895
4386,4204,9439,8620,1914,6344,1256,3887,5421,5878
2018,7240,3314,7637,970,8320,7835,7658,730,3051
2168,8423,8958,4382,9032,6065,594,6507,6168,9720
8680,3887,5275,8480,7705,8731,5109,9385,1281,6601
8522,5560,9156,6747,5965,2234,318,4427,4203,1942
3980,785,4960,3203,9598,4283,5742,1290,4968,3421
6907,4293,332,1060,3478,4291,9212,3787,415,3206
8631,9961,6143,6378,2018,4865,6644,8821,730,3239
5736,7014,9655,8556,907,5968,9683,5445,9560,8982
9398,7695,3230,5514,8375,8879,4579,7732,9908,6950
2721,9089,1280,1963,8224,4684,9967,9432,6434,2562
6617,7450,8121,947,6998,822,8595,9706,2411,7780
2617,6623,9614,7448,5134,3948,8919,5095,9436,3304
9955,8330,6943,4232,762,7961,5533,1047,8955,1745
3493,257,3454,6835,2802,1864,6181,6889,5457,9290
4014,4381,4589,4980,2423,4901,9233,64,1508,6469
8602,9361,9224,4240,682,6385,9068,6135,3623,8471
6051,6700,6925,5521,7893,9359,3433,9762,578,9546
2487,2415,9486,3390,3539,5547,3996,5054,404,7325
6741,2693,4802,3941,6454,6958,337,1744,2477,5072
971,7334,3604,3952,1969,2642,5020,8203,1100,4917
67,4295,4396,3630,2526,6878,6372,6407,5570,677
1971,8306,3624,8439,545,9337,1941,9211,1540,3277
1671,1447,2849,194,8442,5857,8982,9196,2900,6832
3854,3270,2361,4296,2414,2458,4394,5081,5487,271
3586,1762,4918,5655,6442,6600,5354,45,8983,8463
4509,7408,5904,2327,4036,9808,7386,1,3710,2581
6301,2729,7337,6149,7229,2922,5243,2911,9083,6003
1201,8290,5018,6241,8317,5243,4583,1037,6401,6201
6538,1918,62,5024,571,1674,9034,1088,1213,5691
4246,5022,3529,6411,2397,7752,7428,3674,5003,4071
3125,9604,5636,7952,7939,9450,4304,6025,8578,6099
497,7585,48,6492,1770,6706,1646,3571,2386,7398
4540,5724,3455,4568,9484,1148,4529,4581,2663,6524
7257,2281,9348,6707,2749,1868,9059,4900,2316,1458
6348,5197,9909,8798,9148,684,7651,2610,6166,359
1672,1982,1867,8488,8695,9015,8416,3859,8111,5241
9753,6918,5638,7398,6375,1763,1621,3774,6463,4295
3558,7498,446,649,970,3466,4274,6722,3444,9555
4368,9319,3053,9076,8524,7212,1333,4218,8994,255
3243,7607,8911,6890,6316,9342,6161,5223,2615,314
366,5713,8232,9438,4940,3450,8047,7025,8788,8542
4437,3216,6971,7451,5364,1441,4286,1533,4686,1832
582,9116,9072,3155,1358,6388,2279,3262,6766,376
7345,6961,2511,6754,4173,87,331,3122,5354,5908
4355,8125,6474,6957,3415,9204,5371,9694,7475,433
907,6429,9025,9914,701,5236,7677,4112,1374,8104
1700,7464,1940,2073,8636,9424,7849,2858,6039,7062
9602,7943,7580,5157,7408,4328,525,9964,8379,4560
6408,9674,9150,9966,1137,7259,6795,6074,6274,9720
720,2658,1103,3390,6938,8979,5637,4786,2722,4964
7579,1790,8980,6135,2959,9869,5097,3588,1062,9020
5695,8871,745,2751,3778,7291,1757,7367,6943,3495
8183,1370,807,8595,442,7941,5031,1341,7536,5043
1500,1652,6223,8124,4972,1816,8915,9482,844,8801
8242,3236,186,1430,1040,6506,3150,9456,2933,8103
646,8115,2941,1052,394,5844,8277,3525,5434,7888
3224,8122,3043,4504,6935,993,3548,6400,5429,634
3639,9121,2379,2739,8835,5070,2216,5906,5970,7628
3702,2177,427,8773,3522,9952,78,463,7789,8941
14,9847,715,5970,5910,5266,764,4589,7799,5006
9676,7549,8425,8071,3138,901,3261,6507,4281,9862
9202,5982,613,427,6486,2828,5345,2957,1925,46
540,4368,5441,6847,7134,5937,7676,9699,1124,1554
7542,2171,9274,4518,2792,8445,4944,4904,754,4619
8418,4510,8676,7003,3508,1275,4255,7877,1529,3818
9691,4419,1027,6834,597,6730,7093,3546,7330,7276
5143,8715,2931,3688,891,1128,6865,707,6961,3453
607,8659,1690,6286,4545,2354,4318,5411,6766,7859
869,9370,3905,4386,7946,991,2622,9658,8172,1479
603,9928,5529,9568,1679,2930,139,8240,6554,6871
7165,1765,5730,8643,6001,8320,4656,5030,3417,7469
3982,1902,2669,60,4415,3533,7720,2337,6887,163
6143,3329,2579,6481,383,1047,2665,7825,3464,2557
5210,2288,3026,3233,4662,444,7126,2682,9415,2927
2608,7527,4719,9242,9680,9642,3386,9092,7574,3732
3236,43,7828,4893,8513,6249,5949,8144,6856,5149
5147,5583,9973,5628,5764,2405,5820,5153,668,7893
5202,1106,2838,4841,4058,102,5502,4776,8012,346
1700,4196,2688,2547,1189,5544,7041,1898,937,9327
5349,7216,2355,1266,9461,5435,9429,3688,5257,8107
3443,7761,3747,612,6460,9179,3983,5099,1950,7379
1324,6985,614,963,4255,3353,9212,4116,129,9401
1924,8039,3531,2716,9961,2345,4742,959,772,3801
1425,6719,397,6012,3082,4234,2912,2547,4255,2154
2253,7289,4676,5273,6296,4039,2548,6126,4870,4911
6510,1184,9620,9108,628,6754,3026,3484,996,8042
8935,3668,2134,4786,6431,2256,9038,953,6320,5350
6393,2551,9823,4136,3314,515,8501,4558,6470,8501
3808,6723,3836,8654,5281,1659,8433,1487,7323,7263
5720,9249,1009,9686,4062,1785,345,8980,9663,3590
139,8055,9797,7870,6956,7967,2599,9304,2654,4958
2980,8595,9983,8193,1540,4662,6557,2117,6429,2112
4695,4969,5584,2204,9034,6110,4675,275,3144,1481
6768,9571,183,4415,478,9982,4699,4602,1709,6846
2574,1888,5505,4021,235,2530,820,681,3629,1304
2367,5504,7743,8299,7717,4294,4042,5580,8257,5161
4009,2003,6904,1496,324,6654,9370,2787,2707,6971
7535,747,8867,6205,2409,1174,5689,67,2004,2709
641,2853,6633,6418,312,2330,4846,3659,34,8788
7303,5365,5138,2164,7607,7213,645,7082,4504,6199
3019,5141,9944,60,921,9448,1662,2146,5223,9626
6973,8853,2254,5838,8910,1261,9316,6019,1349,7582
9771,9220,1455,4902,4125,9054,4356,5298,5727,1724
1954,8041,5028,358,6547,1998,154,6868,4899,3829
7931,687,7355,3779,7937,3445,1893,3018,6531,7257
1621,3042,4606,1294,8300,7604,3737,3820,117,4171
1413,939,6711,2188,1669,7524,7125,9767,9204,620
9237,3415,7594,1718,982,3359,7181,5148,5306,7816
7051,1456,1729,8361,3506,4823,2235,7509,8902,8651
3367,4322,9229,8157,4198,1275,9657,5785,5766,7102
9449,8596,7005,2669,7163,1835,6058,2757,6100,429
5184,1777,5435,9748,619,9106,866,8582,2775,5519
6888,9939,3903,4283,6981,4568,5205,1060,1436,2514
9153,6298,6604,2002,3468,4139,2708,6775,6196,200
9118,2264,5570,3668,5206,2443,9804,7970,65,692
9706,5006,5271,7510,4275,6079,4016,1351,9259,8774
7756,3821,7422,4525,6800,6910,107,6891,6045,2888
596,3873,8450,5990,1478,5260,7670,9758,1566,1778
3508,878,1674,4790,5575,6887,3758,3569,6322,4379
7109,4504,275,8834,525,7475,4783,3845,2819,4408
7442,7859,8205,4337,4982,6364,8170,4062,9246,7812
8129,5279,1530,8880,3184,990,3191,1677,2094,9280
2588,4781,1080,9313,4152,2061,7382,4156,6923,8606
9416,5209,8982,8575,2593,766,9786,6798,4814,7562
7204,2864,4484,3648,9878,9649,56,7849,4156,8472
209,2435,8374,6925,6083,5296,5705,2573,6453,1750
5567,2816,7070,5577,7278,6356,937,6328,2283,9681
287,201,8741,2398,8694,5511,6905,7361,6907,5806
8468,8717,4674,5683,9745,2485,1759,3331,9118,1618
6357,1171,2421,6357,1783,6671,2016,2143,7060,6691
1360,765,6343,9481,9480,5224,8924,4386,429,2932
1657,7707,2610,9161,4316,5179,5014,8241,3957,2721
3461,8071,9336,2183,6293,6190,2660,9765,4438,3707
8716,4962,9681,534,4336,6011,6503,2006,579,4769
5516,1556,7837,7508,6031,4707,9109,1513,9903,6894
6084,5932,8968,9759,2003,1199,8954,5443,6839,5093
7752,4817,1102,237,1881,7498,204,1084,1459,4891
2890,8347,3607,1840,8103,687,9868,4832,2395,5547
638,714,9221,2822,9463,2608,1349,4476,123,2042
3254,495,3455,5255,4216,4244,7763,3455,4136,8061
4469,838,1245,5642,101,3905,5853,9650,8276,8211
73,3511,6115,1385,1077,9463,3613,1875,8755,3421
5076,2714,494,2497,3228,6726,7893,3371,3146,4856
8947,691,3543,7364,8090,9555,7579,5834,3310,7651
7801,2600,5740,6445,4609,5797,9654,8058,9379,5886
3895,532,1966,2908,3153,4690,574,4519,3645,7546
4244,1011,5141,1254,4060,5641,6233,8518,4058,5723
7429,3068,4,5537,7817,4210,6859,4547,1004,4689
4879,2526,4817,2221,7550,4026,2539,2674,1399,873
871,4123,3427,7564,9731,106,4314,3372,1866,2836
6725,2678,1262,102,8422,4527,5288,3753,4367,4389
9161,3782,3077,5683,610,8465,378,8426,9373,9843
5925,6447,1030,7638,8869,8566,8751,2966,9117,9844
7598,5960,820,7506,3989,7930,4379,9832,3584,8218
9446,165,6785,4292,3939,7140,6304,3640,1847,1703
3098,7459,8600,2005,2497,6278,4836,6104,4932,5742
3158,3015,5633,7327,1714,8586,1076,465,2541,3104
3879,3697,2630,5186,6799,6849,9353,3060,4436,8017
5322,5759,9786,1764,9464,8686,2279,337,3138,978
1678,5968,231,6053,2776,4957,2314,6951,2166,7873
8657,5919,3814,8704,5072,7086,6843,8377,1931,14
2168,8910,1844,2857,7763,4295,7168,4301,6210,4507
461,3741,8685,1963,7810,5648,265,5839,6862,4727
652,8648,8132,5191,2835,690,7368,805,2875,3991
3242,2813,7874,2015,8051,6490,5242,5630,6559,31
4605,1107,8199,4692,8490,8275,207,3162,7685,4794
1083,9505,7869,4147,5675,717,8857,2685,9461,7907
8967,3914,6221,9470,7126,3320,6635,4016,534,305
3012,914,1129,120,5678,5835,5717,6867,9169,5075
2254,6904,8263,6235,25,6212,5292,756,9542,7572
6912,9817,2961,1454,3298,8836,7275,6844,3526,8600
1669,7090,5112,888,266,2059,4264,7586,7677,1661
6079,6184,4784,7762,7816,4961,9440,7907,1257,9852
4373,8290,5966,8313,264,9823,3767,8868,1746,2152
336,9108,7463,2854,5631,5713,2203,5157,3051,3887
3457,2268,462,7642,3498,8241,1882,1929,9191,8286
3410,2574,6145,5536,8929,5001,1784,8011,3106,2312
6191,5557,5511,3689,4317,4136,9234,7475,5847,9903
4923,5157,65,5082,8242,6372,504,8686,5957,5850
4691,8060,2485,6140,2253,7544,9325,5635,1887,6452
3955,4156,2282,4845,8265,5269,5602,5816,7815,4170
6905,6840,5423,8472,2918,4934,6637,62,617,2575
3021,9715,3788,7964,5776,3817,6734,4843,3107,2386
4721,4411,2502,6030,614,8610,4081,268,9676,4185
9269,625,5954,9587,2715,4560,2970,4487,4303,2521
5901,3084,5184,8888,3335,2947,1744,4093,4916,3138
850,8191,3488,9483,6348,3134,4953,3806,366,4478
5557,498,3769,3168,4773,2181,5872,8579,8533,5286
8344,9248,3407,7813,5059,6018,915,9296,2117,4689
9036,5586,7618,885,3803,921,94,6592,2738,5126
5757,4332,2160,4711,1768,837,662,7330,695,8015
2756,9612,9170,8239,9843,4652,3700,2040,4549,985
673,9841,9513,1973,8864,1349,4624,9021,8800,2197
3499,7983,2306,1473,9250,5378,9782,9030,2137,3470
6856,364,4375,1768,5922,6713,7866,5974,5460,248
5150,5993,871,4569,813,7570,6512,9289,4948,327
6301,4613,769,4206,5955,2437,7373,4178,5154,1846
8489,120,5353,4212,2306,9966,4208,6160,5925,6502
723,8768,1448,9321,8190,5492,3272,3769,448,9058
316,136,9131,5556,5368,9549,1870,1750,6702,9867
7763,5927,5271,7732,5875,7465,3462,5580,3180,6455
2996,9052,795,8202,6397,4435,5253,5914,7912,6433
5910,2930,5381,2273,2818,2432,814,3435,6074,7749
215,1078,6861,7012,28,8528,8191,900,49,1429
8447,4749,9369,807,345,4879,7326,2765,394,9930
5854,3168,9879,6521,5811,6966,1016,8123,4678,4715
8941,2695,1832,3497,4414,8920,8371,8643,6854,6220
2255,9166,4545,8574,180,331,8126,1865,6888,945
1363,9503,336,1700,5161,6435,3581,7112,2496,4067
8224,4581,4045,5955,9186,5375,7903,7861,4271,4287
7889,5840,7198,3569,8891,3677,8269,911,1312,2177
8705,7310,971,3023,8091,4065,5646,5496,6746,7720
4385,2099,9755,6681,6659,6926,3218,9038,3064,6122
1203,53,5383,3833,9491,9874,6532,9719,7423,3636
2920,2329,9295,9704,1960,5798,3034,7199,5112,4623
9941,2758,772,6502,5587,1363,374,1571,3638,5640
6204,3610,2556,6430,2215,5224,4901,4914,5860,2429
8074,9514,5962,8099,5077,5508,2101,1310,6380,7907
1199,3191,25,7324,2793,7884,3237,1256,7383,8626
6437,8286,8374,9365,1569,9750,6007,5924,9996,2106
4769,4613,3212,2684,7997,133,2915,8878,6600,5226
712,5046,5104,5984,4952,5978,8726,799,9123,6069
4893,4763,2017,6555,6495,8870,3414,7792,7940,6343
4103,5466,6815,2870,1956,4641,4121,1528,5991,6394
8238,4715,6553,1420,148,4565,7275,5443,789,3614
3422,167,3314,4899,3822,3929,2229,561,1434,6290
9577,1131,815,4279,6249,944,7900,1548,6760,1286
5369,5332,7207,9390,8186,6813,3980,4891,4091,4715
9734,9343,3423,3689,7577,9750,3170,4623,8098,8609
4174,1106,5276,9376,8118,8151,4400,3492,8849,2359
3230,4865,7284,9936,4703,4159,9680,4872,590,4054
7597,7256,6298,2732,4113,6213,8982,3911,5730,6200
1902,5018,3659,324,2695,4984,875,3597,4801,9564
8845,5470,9828,4461,7947,7002,458,5014,5347,3239
1510,6648,4368,3209,1706,166,8500,1143,9335,2889
7584,5867,3725,2167,4882,4139,8788,8369,6217,3693
1403,8095,6827,1945,5628,6255,9694,5946,9777,316
6426,6625,1039,8365,185,7677,1320,1866,850,3653
7471,8838,3500,2071,550,9584,3756,1051,7735,2028
4328,8136,570,7109,4347,8352,8037,7034,7020,5573
6943,7322,8412,8653,47,3644,4549,5879,2559,5511
6001,3315,5512,1926,8078,767,5199,660,7095,3620
5549,1910,7370,8408,714,9534,1969,2011,4067,6622
5415,2552,865,999,3707,9851,3035,1033,2117,517
1791,6547,9945,186,1908,7433,9262,3727,8449,4469
5869,5518,7060,9911,7395,8896,5606,2358,7269,4685
9405,3531,9940,4791,2919,9461,7578,4184,3689,5311
2934,7091,8661,8980,1238,8523,1266,5805,7978,1499
8138,9874,6119,9507,1762,1522,8433,47,6185,2513
7637,1732,5613,5565,2092,9859,3781,7221,108,2025
4901,9243,2020,2790,6859,8241,8825,206,477,2244
4239,5229,2818,1579,8822,8120,3931,3372,6120,3250
1052,6796,647,6132,3134,7434,7646,5014,2589,4202
2018,3508,5728,6188,7047,4561,5656,5548,1452,3164
6189,838,5126,66,7178,31,1978,8268,1308,418
1359,3734,5621,3839,8645,8561,346,4761,9711,1575
6552,9020,9367,306,9362,6331,7490,5075,8530,4520
9639,3337,2179,6061,1953,866,5228,4680,9816,8137
2148,6862,9776,1999,5861,7784,6282,1185,390,2570
4371,9842,7306,8908,1403,5112,4815,4392,8359,1298
6351,4284,4786,2744,5600,529,8969,2866,8624,1229
4220,1667,5669,1174,4620,4048,952,5344,6038,4942
9835,267,2843,6236,9835,4244,5937,2066,5746,825
3318,2186,8619,7218,2877,8136,2851,5631,7577,477
623,1199,888,7671,3461,1816,4508,9653,5099,7330
3650,1736,8643,4027,2627,1742,7778,983,9334,6909
6588,6948,7159,1058,8790,9766,237,2532,6328,5121
5080,6472,6831,6538,1620,9281,615,7541,1875,9171
4052,2422,1488,6028,8791,7417,5811,5459,5339,6925
1933,3254,521,6889,7466,5996,7173,9222,6254,7851
5709,1431,4013,7923,2518,7824,3568,484,7487,1043
3582,3501,3688,7062,3245,3599,1695,9329,4929,1448
4779,4522,5862,2045,649,5878,4670,3124,1172,7104
6053,1413,3655,443,9723,8769,9442,2848,7529,4150
8506,9123,4235,6123,5519,7361,3455,8013,841,4594
2898,4057,7954,6924,5348,1357,1520,8134,1613,4534
7031,4971,4192,5482,966,8658,9921,5361,8856,300
8725,5919,3486,2467,7324,1714,9034,9427,9521,2449
6938,1322,7253,5412,7438,6861,2079,3946,6611,5163
9578,728,9063,6953,2426,6135,5104,1419,9940,9541
370,1822,5876,1074,7991,8623,9372,8777,697,7604
1977,1180,1839,6010,9342,8141,6157,4215,5180,4668
9908,4805,2807,5530,6139,397,2952,8307,9451,8152
4106,6744,542,2736,3476,1952,7351,3940,2362,7477
5615,4726,518,631,6681,3415,709,1038,4507,961
4206,1194,481,7498,998,5687,5818,9074,6885,5152
2789,9858,1075,4627,66,4901,8708,9298,457,8776
4701,4654,2554,6143,2760,8464,7516,8359,8000,2374
7395,4650,8799,4453,6289,5717,6558,6738,8165,8359
1141,9681,2770,4616,9540,3084,4412,9408,3054,7536
6705,4669,7291,7160,7970,4683,8361,5005,6947,5399
621,8265,326,3385,9171,3686,7500,7865,7576,3810
2643,4650,7040,970,3749,5637,9462,9924,856,7431
7272,9045,261,9595,7953,2772,9300,2015,1906,6282
5763,9460,4056,6725,261,6508,7719,7296,5072,8036
6120,5996,656,4754,2500,9403,1569,7927,9111,5957
5906,5398,6972,9726,2433,1256,7881,2288,9417,4698
4472,1679,8744,6397,5820,8861,9703,8800,3015,7155
5058,577,5739,645,2828,7626,2001,138,363,2321
4830,8336,7264,1495,1492,4521,9972,1530,9447,9742
110,6877,3652,8139,3942,2146,4548,6438,5209,4875
8584,9319,4384,8569,4916,6163,6103,4452,2593,955
8241,7396,4328,5043,1567,5472,248,415,732,4168
764,6891,6208,7219,8197,2135,4640,79,4729,7038
6155,6875,360,5186,4579,2962,6811,3404,8007,7623
4961,2146,4866,6542,4883,6675,792,2454,8277,7115
2019,5375,583,7510,7604,9928,7883,470,5339,707
9903,4815,8359,8245,6859,9203,3619,8688,3471,4241
2236,3899,9147,350,9236,6409,102,2028,6003,6491
1915,4589,4564,4835,9505,3140,2723,7257,1877,8505
2781,1932,3358,6155,5941,1315,8840,7911,571,6638
220,6820,7918,2496,3493,3975,5098,7126,2499,4429
1572,4007,542,8103,3770,1481,352,1728,4029,4124
8644,2117,2207,2806,4483,6406,9791,765,1744,7575
9409,8975,7833,3643,4359,6700,2780,5675,6549,2697
9179,522,4556,4686,3593,2374,2859,5620,2087,5932
114,392,5360,1600,7040,8967,6171,2139,1174,199
8887,7831,4990,7068,3506,3059,456,4063,5714,7419
6834,4288,5182,2753,2248,6125,2882,7563,735,7793
5481,9773,2462,8350,3019,882,2125,7139,8503,8540
6059,3650,9677,324,3708,4596,2259,6022,234,9425
7480,2107,9996,1189,2326,9996,5555,6860,7212,618
6583,4142,4070,7742,3116,6080,7010,5932,1191,6063
8067,2494,1825,2248,6745,2387,4935,1471,5544,6958
8770,3776,4615,9524,3510,3718,3759,4129,329,6723
809,1662,1888,8751,8307,4887,7516,3592,5851,4491
2633,5074,5009,5579,5453,9886,9968,2734,9053,3740
434,6170,200,9477,8428,2974,7058,7668,7880,2788
2912,1230,5344,9348,1305,2343,6260,3328,5560,5903
8958,224,3904,8126,3439,6109,7318,2162,9428,8125
4638,2405,5418,4580,5647,1544,9374,7924,8650,603
3332,8625,9734,4413,3869,470,3076,2670,1795,8239
1630,4905,2254,9236,5692,8593,5542,3601,1220,730
9914,6380,4596,4057,6579,7194,2493,3372,2637,5300
747,992,6216,8583,3403,3867,5807,4126,8951,3494
5500,4783,9774,6906,490,8173,6229,1551,6661,893
7117,2940,3124,7079,8640,7699,2982,722,8318,4852
5330,9838,4208,949,8579,4411,8416,5669,9843,1598
1328,9408,7900,4337,6511,1609,9318,9766,3888,2601
6985,1102,4007,5665,1271,2102,6596,472,8114,2096
3008,4403,7977,9356,6946,473,300,4868,1456,8195
6743,3416,7750,9321,7763,732,5689,5399,3158,7606
9310,3143,7195,9946,2495,7597,449,3684,6069,714
3788,6641,4119,1490,8636,532,5824,9739,8508,7910
8775,9706,5414,9397,9078,5803,2665,1917,8151,3729
798,7824,5165,5522,5671,7179,3997,3947,6775,2983
553,682,4130,4026,147,7564,8605,4133,974,8100
6231,5666,8105,9743,9948,3787,4355,5524,7115,5474
8415,9981,9184,1968,6104,1706,8256,261,8984,6092
5512,2921,1171,4612,8052,3661,9789,5156,1281,3815
6182,3634,9479,6532,2002,6900,9376,4229,1420,6011
5940,2969,392,4919,6470,9576,1493,3110,8005,486
6283,4742,8705,1493,5980,3958,2734,9851,4631,6333
4218,3327,4863,5515,5259,4809,497,5684,2295,6976
1717,3952,2880,3303,7202,2575,5104,3175,1555,2002
7131,8623,1002,7798,4041,7711,5756,7811,3575,3764
5507,9267,2492,372,932,6237,3386,1816,3328,9783
739,4662,2070,6298,2160,9226,7719,6590,4143,9950
9783,5380,9641,5815,4316,5991,6880,1368,6359,2363
4678,940,4961,1154,978,3079,1425,8713,4288,4582
7627,5835,7251,7848,2371,9456,8217,8101,3035,6157
5899,9909,4798,2233,2144,6163,5437,8406,3724,1339
3653,4124,5266,4302,5151,3173,9461,5,3881,2050
8473,4788,9589,4960,6806,3537,8661,3709,7436,4990
1349,7819,5911,8268,6227,5635,3892,6407,2761,6374
644,1365,4678,1161,3517,3687,8194,1023,638,5820
2451,7943,1905,8315,5474,732,9037,7293,1211,2532
